,rst_name,user_name,review_text,u_rst_tag,ate_menus,date,platform
3,민벅 건대점,ej,"건대입구는 넘 복잡하고 먹을 것 찾기가 어렵다고 하실 수 있습니다. 저는 이곳을 알기전까지는 이렇게 가성비좋은 곳은 건대에서 못만나본것 같습니다.                   메뉴는 일단 피자와 파스타, 그리고 찹스테이크가 유명해서 3가지를 모두 맛보았습니다. 고맙게도 다른 메뉴를 주문하면 피자는 100원에 주문이 가능합니다.                   그것도 그냥 피자가 아니라, 내부에 화덕이 있는 화덕피자였는데 그 자리에서 구워서 바로 주시니 넘 맛이 좋더라고요! 함께 주신 꿀과 찍어먹으니 정말 꿀맛! 찹스테이크는 호주고기를 이용했다는데 얼마나 부드럽고 잘 씹히던지요. 고기 한점 안남기고 다 먹고 나왔습니다. 2명이 결국 메뉴 3개를 먹어치웠답니다!                  ",점심식사 저녁식사 식사모임 가성비좋은,찹스테이크,2020년 11월 4일,1
4,민벅 건대점,jhm,함박 스테이크는...고기 냄새나요; 마트에 파는 냉동 함박스테이크가 더 맛있어요...ㅋ 그리고 비프스테이크 크림파스타 .... 제일 기대했는데..음식이 정말 주문한지 2분도 안되서 나와서 뭐지?...했는데 포크를 찔러 넣엇더니 짜장면 면발 불었을때 면끼리 붙어있는것 처럼 굳어있었어요 미리 만들어논걸 데워서 준것같은 맛? 데워서 주려면 티안나게 데워서 주던가 미적지근하게 나오고 블로그에서 봤던 음식사진에는 스테이크가 파스타 위에 올려져있었는데 우리가 주문한거에는 스테이크가 다 버무려져 있고.. 공짜로 주는 고르곤졸라 피자가 젤 맛있었음 그리고 마지막으로 직원들..교육 다시시켜야 할듯...사람들 다 밥먹고 있는데 테이블 치우면서 냅킨으로 코를 풀더라구요?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ걍 여기는 개판임 옆테이블에 있던 손님들은 돈내기 싫은 맛이라고 했어요 정준하 단골 맛집이래서 갔다가 맛없는 음식먹고 기분만 망치고 나왔어요!,점심식사,오리지날함박스테이크 스테이크크림파스타,2018년 1월 8일,1
5,민벅 건대점,다빈 ㅎ,맛있어요! 1인1메뉴 주문하면 서비스피자가! 서비스라도 맛도 좋아요👍 SNS에 사진을올리면 음료를 무료로 제공해주신다 직원들도 매우 친절하시고! 사장님도 매우 친절하셔서 잘먹고 갑니다😁😁,점심식사 저녁식사 데이트 모임 여자끼리 가족외식 깔끔한 고급스러운 캐주얼한 가성비좋은 고급스러운 이국적/이색적 이국적/이색적 젊은사람이많은 무료주차 배달,,2017년 7월 8일,1
6,민벅 건대점,에ㅔ에앨아애,건대 맛집이라해서 갔는데 가게 분위기는 너무 어수선했어요 네이버로 예약해서 갔는데 들어가자마자 그냥 어디에 앉으라는 식으로 말하고 음식맛은 맛있네요 매장분위기만 좋으면 정말좋을꺼같아요,데이트 서민적인,치즈품은살리스스테이크 로제커리파스타 고르곤졸라피자,2021년 2월 14일,1
7,민벅 건대점,yunsu,4년넘게 보기만하다가 처음으로 방문함. 무난한 맛과 가격이었던것 같다. 치즈가 뭔가 너무 일반적인 맛이라 실망한 기억... 치즈가 너무 마트에서 사다먹던 그맛이였음,점심식사 서민적인,치즈챱스테이크 고르곤졸라피자 까르보나라파스타,2019년 11월 13일,1
8,민벅 건대점,홍알자식,"캐주얼하게 데이트하기 위한 곳을 찾는다면, 가볍게 가보기에 좋음.",점심식사 캐주얼한,오리지널 함박 크림 함박 고르곤졸라피자,2023년 9월 28일,1
9,민벅 건대점,단이,인당 1메뉴 시키면 고르곤졸라를 줘요 ㅎ 국물파스타 향이 찐해서 계속 손이가요 맛은 특이한테 해물이 푸짐해서 신기햇오요,저녁식사 시끌벅적한 이국적/이색적,국물파스타 스테이크,2018년 9월 22일,1
10,민벅 건대점,민코이,1인 1메뉴 2명이상이면 피자가 서비스로 나옴 함박스테이크 고기냄새가 나서 별로였음 파스타와 피자는 맛있음,아침식사 점심식사 저녁식사 데이트 캐주얼한 조용한 예쁜 무료주차,로제파스타 치즈함박스테이크,2018년 8월 3일,1
11,민벅 건대점,yee,무난하게 방문하기 좋은 맛이에요:) 메뉴를 주문하면 서비스로 화덕피자가 나와서 가성비도 좋아요!,저녁식사 가성비좋은 푸짐한 무료주차,스테이크 파스타,2022년 5월 5일,1
12,민벅 건대점,맛쟁이,건대 근처 가성비 좋은 데이트맛집!! 1인 1메뉴면 화덕피자 1개 공짜,점심식사 저녁식사 식사모임 혼밥 접대 회식 데이트 기념일 가족외식 캐주얼한 가성비좋은 지역주민이찾는 무료주차,함박스테이크 로제파스타,2020년 10월 12일,1
13,민벅 건대점,또로롱,함박스테이크가 고기질감보단 감자무스처럼 으개지는데 신선했어용 스테이크크림파스타 존맛탱입니더..고기도 퀄리티높고 안느끼해용 그치만 전반적으로양이 좀 적어용,점심식사 저녁식사 데이트 캐주얼한,치즈함박 스테이크크림파스타,2020년 5월 3일,1
14,민벅 건대점,rrlrrl,서비스는 좋은 편이고 1인 1메뉴 주문시 작은 고르곤졸라 피자를 주는 점은 좋다. 그러나 소스 및 음식이 느끼한 편이고 돌판도 미리 말하지 않으면 안뜨겁게 나와서 먹으면서 다 식는다. 심지어 먹다가 함박이 안익은 부분이 있어서 먹다 남겼음.,점심식사 저녁식사 규모가큰 현장대기필요,,2017년 7월 18일,1
15,민벅 건대점,신관,음식의 맛은 전반적으로 그리 좋지 않다 (특히 치즈 들어간 함박은 극도로 짜다) 서비스 자체도 피자를 1인1식 하면 주는 것 빼고는 별로다,저녁식사 데이트 여자끼리 모던한 젊은사람이많은,,2017년 8월 30일,1
16,민벅 건대점,가나다라우구추,쏘쏘! 가격이 저렴한 편이에요 양에 비해. 그런데 많이 못 드시는 분들이라면 사실 그다지 메리트는 없음.. 함박 스테이크 그냥 무난하고요 일인일메뉴 하면 고르곤졸라피자무료로 주는데 배불러서 어차피 다 먹지도 못하고 맛도 그냥 그럭저럭~ 딱히 갈 데 없으면 갈만 해요!,,,2016년 12월 27일,1
17,민벅 건대점,현태,음식도 깔끔하게 잘 나오고 푸짐하게 맛있게 나옴😆 1인 1메뉴씩 주문하면 고르곤졸라 피자를 서비스로 주는데 포장도 가능해서 추천!!,점심식사 저녁식사 데이트 기념일 모임 여자끼리 가족외식 가족외식 깔끔한 고급스러운 모던한 이국적/이색적 젊은사람이많은 개별룸 배달,,2017년 7월 8일,1
18,민벅 건대점,스루리,맛이 없어서 매우 실망... 돌판도 다 식음,점심식사 식사모임 캐주얼한,함박스테이크,2018년 8월 20일,1
19,민벅 건대점,서은선,,,,2017년 3월 12일,1
0,오코노미야키식당 하나,과일박쥐,"웨이팅이 극악무도한 이 곳, 기대했으나 평범한 맛입니다. 오꼬노미야키는 반죽의 비중이 높은 맛입니다. 파, 치즈 추가했는데 치즈를 듬뿍 넣어줍니다. 야키소바도 정석의 평범한 맛입니다.",술모임 깔끔한 이국적/이색적 주차불가,돼지오징어타마 오코노미야키 야키소바,2023년 10월 15일,1
1,오코노미야키식당 하나,누징쿠,야끼소바랑 오코노미야키 진짜 맛있음 일본에 와있는듯한 느낌을 받았음 종업원 사장님 다 일본분이셨음,저녁식사 식사모임 데이트 숨은맛집 서민적인 이국적/이색적,돼지오징어타마 오코노미야키 야키소바,3월 4일,1
2,오코노미야키식당 하나,꺄울콩,야키소바랑 사이드메뉴 우스지 맛있어요 직원분들 친절함 만점!!!,저녁식사 데이트 숨은맛집 가성비좋은 깔끔한 예약제,돼지오징어타마 오코노미야키 야키소바 우스지,3월 10일,1
3,오코노미야키식당 하나,이시안,"테이블 5개 정도라 앞 손님이 빠져야 들어갈 수 있기 때문에 기본 1시간 대기는 필수인 것 같습니다. 도착하자마자 번호등록 필수입니다. 오징어다리는 안주류라 짭짤한편이였고, 숙주 맛있었습니다. 오코노미야끼는 생각대로 맛있습니다. 자꾸 위에 분리가 되긴 하는데 그래도 맛있는편. 우스지는 곤약식감이고 가끔 조금 질긴가 싶은 부분이 나오지만 맛있습니다. 1시간 대기를 감수할 수 있다면 다시 방문할 의향 있습니다.",점심식사 저녁식사 혼밥 데이트 가족외식 서민적인 캐주얼한 시끌벅적한 이국적/이색적 무료주차,스폐셜타마 오징어다리,2022년 4월 19일,1
4,오코노미야키식당 하나,qwerty,너무 너무 맛있는 오코노미야키 식당. 웨이팅이 어마어마하게 길어서 거의 두 시간 기다렸지만 기다림이 아깝지 않은 곳.,저녁식사 회식 데이트 숨은맛집 가성비좋은 깔끔한 이국적/이색적 온라인대기,오코노미야끼 야키소바 돈베이야키,2021년 5월 4일,1
5,오코노미야키식당 하나,스리,테이블이 5개라서 저녁시간대 방문하면 웨이팅 1시간은 필수에요 어플로 예약하고 순번을 볼수있어요 음식맛은 있어요,저녁식사 식사모임 서민적인 시끌벅적한 지역주민이찾는,야키소바 오코노미야키,2022년 9월 2일,1
6,오코노미야키식당 하나,고독한 혼밥러,유명한 곳인데 진짜 이름값 합니다! 일본에서 먹어봤던 오코노미야끼 맛 그대로에요ㅎㅎ 진짜 맛있어요,저녁식사 식사모임 데이트 기념일 숨은맛집 고급스러운 푸짐한 이국적/이색적,오코노미야끼,2022년 6월 17일,1
7,오코노미야키식당 하나,넥타,맛있어요 정말이지 오코노미야끼를 좋아한다면 꼭 가보시기를 바랍니다,저녁식사 식사모임 캐주얼한 이국적/이색적,돈베이야끼 오코노미야끼,2021년 8월 22일,1
8,오코노미야키식당 하나,콩떡,웨이팅 엄청길어서 대기 걸고 돌아다니는거 추천해요 맛있어요,저녁식사 술모임 시끌벅적한,야끼소바 돼지타마,2022년 7월 8일,1
0,꼬메노,배고프다,크리스마스느낌나서 너무 좋음 커피 맛있음 건대 카페로 추천,데이트 숨은맛집,에스프레소 / 아메리카노,2023년 12월 3일,1
1,꼬메노,아인슈페너,건대에서 분위기가 독특한 카페인데 실제론 카페&바 느낌 골목길 안 쪽에 있어서 찾기 힘들고 외관이 튀지 않고 얼핏 보면 바 느낌이라 들어가기 전에 당황하게 된다 조명은 밝은 편은 아닌데 약간 은은한 조명에 분위기도 독특하고 안에 식물들이 여기저기 배치되어있다 칵테일 맥주 등 주류도 취급해서 저녁엔 술과 커피 둘 다 마시러 오는 사람들이 있고 모히또 같은 종류도 판매한다 커피는 아직 안 마셔봤는데 에스프레소가 들어가지 않은 초콜렛 라떼는 꽤나 맛있었다 일반 카페처럼 초코 시럽이나 분말을 섞어서 우유에 넣어 주는게 아니라 사진처럼 우유 위에 티라미수 가루 같은 걸 뿌리고 옆에 녹인 초콜렛을 따로 준다 초콜렛이 많이 달지 않고 우유에 넣어 먹으면 적당한 단맛 그리고 카카오의 씁쓸한 맛 우유의 고소함 티라미수 가루까지 조화로워서 맛있었다 카페라고 하기 보단 카페와 바를 겸하는 가게 느낌,혼술 간식 친목도모 캐주얼한 조용한 이국적/이색적 지역주민이찾는,쇼콜라떼,2021년 6월 10일,1
2,꼬메노,안사너,"분위기가 정말 좋습니다. 칵테일도 있어서 칵테일을 시켜봤는데 다과도 준비해주셔서 좀 놀랐습니다. 또, 옆 테이블 커플이 조금 무서운 분위기로 헤어지고 있더라구요. 만약 카페 분위기가 안좋았더라면 치고박고 하며 싸웠을텐데 카페 분위기 때문에 조금 진정되어 대화로 잘 헤어지고 있는 것 같아 다행입니다. 저도 나중에 헤어질 날이 온다면 꼭 이 곳에서 헤어지고 싶네요~^^",차모임 데이트 조용한 예쁜,진 토닉 쿠바 리브레,2018년 4월 15일,1
3,꼬메노,떠나자토토,건대 토박이가 알려준 숨은 카페 분위기가 너무너무 맘에 들었음~👍🏻👍🏻 조명도 은은하고 안에 식물이 많아서 답답한 느낌이 덜하다!  음료는 사장님의 아우라를 보니 다른 것도 다 맛이 좋을 듯 하다(카페인을 피해 주문한 시트러스 루이보스는 평범했음!),데이트 숨은맛집 조용한 예쁜 깔끔한,시트러스루이보스 아이스 아이스아메리카노,2021년 11월 7일,1
4,꼬메노,Jinny,사장님께서 정말 친절하십니다*_* 퐁당 오 쇼콜라를 주문했는데 아메리카노와 조합이 좋았습니다 카페 분위기도 깔끔하고 조용하고 좋습니다 데이트 장소로 추천해요,데이트 캐주얼한 조용한 예쁜 깔끔한 지역주민이 찾는,아이스아메리카노 아메리카노 퐁당 오 쇼콜라,2019년 3월 24일,1
5,꼬메노,혜지,그냥저냥 괜찮은 카페... 분위기 좋아요 뭔가 무인양품st 음악이 계속 나와서 먼지 궁금했음.. 애인이랑 데이트하기 좋음 모든것이 무난하다,데이트 조용한,쇼콜라 아이스초코,2020년 6월 29일,1
6,꼬메노,단미,저녁에 방문하면 분위기 맛집인 곳이다. 컴컴한 어둠속에 혼자 숲속에 있는 느낌을 주는 곳  무엇보다도 티라미수가 맛있었다,혼카페 데이트 기념일 숨은맛집 조용한 예쁜 이국적/이색적,아이스아메리카노 쇼콜라떼 티라미수,2020년 4월 8일,1
7,꼬메노,모여봐요맛집으로,분위기가 좋은 카페. 딸기라떼는 딸기가 너무 새콤해서 맛이없음.,혼카페 데이트 예쁜 깔끔한 이국적/이색적,딸기라떼,2021년 3월 12일,1
8,꼬메노,워킹뱀부,내부 인테리어나 메뉴구성은 나쁘지않음. 2점이 깎인 이유는 건물밖에 있는 화장실 상태때문에.,혼카페 데이트 캐주얼한 예쁜,녹차라떼 스트로베리라떼,2020년 6월 27일,1
0,버거킹 건대입구역점,믱믱,가볍게 먹기 좋아요 버거킹중에 콰트로가 젤 맛있어서 자주 먹네요,배달 혼밥 지역주민이찾는,콰트로치즈와퍼세트,2023년 8월 1일,1
1,버거킹 건대입구역점,디렉터0011,"좌석이 많고 1인 좌석도 잇어 좋아요, 점심에 테이블만 좀 자주 닦았으면 좋겠어요",점심식사 지역주민이찾는,와퍼주니어세트,2023년 6월 27일,1
2,버거킹 건대입구역점,차차,버거킹 통새우와퍼는 언제나 굿! 치즈프라이도 맛있어요 깨끗한 느낌,데이트 서민적인,통새우와퍼주니어세트,2023년 4월 1일,1
3,버거킹 건대입구역점,서부기,지하철역 근처 사람들이 많음에도 매우 깔끔한매장 친절한 직원,점심식사 저녁식사 혼카페 혼밥 간식 캐주얼한 서민적인 가성비좋은 푸짐한 예쁜 깔끔한 주차불가,프렌치프라이(R)~(L),2023년 3월 4일,1
4,버거킹 건대입구역점,봉구아줌마,주문이 밀려있어서 조금 기다려야했어요.여기는 늘 주문이 밀려있는듯 합니다.버거맛인데 콰트로치즈와퍼에 소스가 좀 적다는 느낌이었어요.소스 추가 꼭 하세요.,저녁식사 캐주얼한 가성비좋은,콰트로치즈와퍼 몬스터와퍼,2022년 6월 12일,1
5,버거킹 건대입구역점,햇반,"건대입구역과 가까이 있어서 접근성 좋았습니다. 매장도 깔끔했고, 조용해서 좋았어요. 버거킹 와퍼가 제일 맛있는 것 같아요.",점심식사 저녁식사 식사모임 혼밥 서민적인 캐주얼한,와퍼 아메리카노,2022년 8월 13일,1
6,버거킹 건대입구역점,떡볶이좋아맨,통새우 와퍼의 새우가 탱글하고 맛있습니다. 좀 매콤한편의 버거라서 좋았어요.,배달 캐주얼한,통새우와퍼,2022년 8월 7일,1
0,서소문순두부보쌈,matziplist,"늦은 시간에도 사람이 많았다 솔직히 막 엄청 맛있는 편은 아닌데 1 차의 느끼함 싹 가시고, 밑반찬도 만족스럽고,, 좋았음 반주하기 너무 좋은 곳",저녁식사 술모임 숨은맛집 서민적인 무료주차,서소문순두부,1월 3일,1
1,서소문순두부보쌈,빅토르킴,보쌈정식 15000원 시키면 8000원짜리 찌개 하나 고를수있어요 참 맛나네요,점심식사 저녁식사 식사모임 푸짐한 지역주민이찾는 무료주차,서소문순두부찌개 비지찌개 보쌈정식,2020년 6월 4일,1
2,서소문순두부보쌈,양준영,"반찬이 많이 나오며, 전체적으로 만족스럽습니다.",점심식사 저녁식사 식사모임 혼밥 가족외식 서민적인 캐주얼한 가성비좋은 푸짐한 지역주민이 찾는 무료주차,순두부찌개,2018년 8월 11일,1
0,홍콩반점0410 건대역점,디니0823,역시 홍콩반점! 오래된만큼 맛도 있고 음식도 대부분 빨리 나오는 편입니다,배달 점심식사 저녁식사 식사모임 혼밥 회식 데이트 가족외식 간식 서민적인 캐주얼한 시끌벅적한 지역주민이찾는,탕수육(소_2인) 쟁반짜장,3월 10일,1
1,홍콩반점0410 건대역점,초초냥이,"- 이 근방 짜장면집 중에서는 그냥 무난한 편. 인근 양꼬치타운쪽이 재개발이 시작돼, 괜찮은 집들이 사라졌기 때문입니다.  - 탕짜면 : 탕수육은 좋지만 짜장면은...🤔 고기의 품질이나 튀김이 깨끗해 탕수육은 만족스러웠습니다. 그런데 짜장면은 며칠 푹 고아둔 저렴이 짜장면퀄이라 크게 실망..",점심식사 혼밥 간식,탕짜면,2020년 3월 27일,1
2,홍콩반점0410 건대역점,티라미수,2층에 위치하고 있습니다.  꿔바로우랑 군만두를 주문했는데 군만두는 생각했던 맛과 모양은 아니었습니다. 군만두는 돈 아까웠어요.  꿔바로우는 애매했어요. 단맛이 부족하달까? 꿔바로우도 다시 먹지 않을 것 같습니다.  짬뽕은 언제 어디서나 괜찮습니다. 맛도 가격도 무난하니 좋았습니다.  가게가 꽤 큰데도 빈자리가 얼마 없는 걸 보니 잘 되는 가게 같아요.,점심식사 저녁식사 캐주얼한,꿔바로우 짬뽕 군만두,2019년 3월 23일,1
3,홍콩반점0410 건대역점,구름이많아요,항상 기대하는 만큼은 보답하는 홍콩반점!! 요즘 볶음짬뽕에 꽂혀서 자주 먹고있어요!! 볶음짬뽕에 쏘주 한 잔 크으&gt;&lt;♡♡,저녁식사 식사모임 술모임 서민적인 캐주얼한 가성비좋은 푸짐한 시끌벅적한,볶음짬뽕 탕수육,2019년 11월 11일,1
4,홍콩반점0410 건대역점,Fraise,처음 가봤는데 맛이 괜찮았습니다. 가성비가 좋아요. 짜장면도 한 번 먹어보고 싶네요.,배달 아이동반 점심식사 저녁식사 식사모임 혼밥 회식 데이트 기념일 가족외식 숨은맛집 서민적인 가성비좋은 푸짐한 조용한 깔끔한 개별룸,짬뽕,2022년 2월 7일,1
5,홍콩반점0410 건대역점,맛찌맛찌맛집맞지,짬뽕맛이 무난하고 맛있다. 건대홍콩반점은 항상 일정한 맛을 내서 좋다.,배달 점심식사 저녁식사 혼밥 가족외식 간식 서민적인 캐주얼한 가성비좋은 푸짐한 시끌벅적한 지역주민이찾는,짬뽕,2022년 3월 24일,1
6,홍콩반점0410 건대역점,내일맑음,유명프랜차이즈로 최소평타는 유지하므로 방문 생각보다 매운맛에 놀람,점심식사 캐주얼한,고추짜장면,2021년 10월 6일,1
7,홍콩반점0410 건대역점,오잉,볶음짬뽕 중독되면 답 없어요ㅋㅋ 맛있고 양도 괜찮음 단골집이예요,식사모임 혼밥 서민적인 캐주얼한 가성비좋은 지역주민이찾는,볶음짬뽕 짬뽕 짜장면,2021년 3월 7일,1
8,홍콩반점0410 건대역점,이름이별명,혼자서 밥 먹기 편하고 맛있는 집이에요 자주 갑니다 추천해요,점심식사 저녁식사 혼밥 서민적인 가성비좋은,탕짬면,2022년 6월 18일,1
9,홍콩반점0410 건대역점,kke,찹쌀탕수육 쫄깃하니 정말 맛있어요 음식도 빨리 나오고 좋네요,저녁식사 캐주얼한 가성비좋은,탕수육,2019년 3월 4일,1
10,홍콩반점0410 건대역점,iiiii,저렴한데 내용물 알차고 좋아요 배달도 빨라서 만족스러웠어요,배달 가성비좋은,탕수육 짬뽕,2022년 3월 28일,1
11,홍콩반점0410 건대역점,폴로69,,점심식사 저녁식사 혼밥 가성비좋은,짬뽕 짜장면,2023년 7월 30일,1
0,감성타코,인삐,감성타코는 건대가 원탑인듯 양도 많고 내용물도 진짜 실함 사이드 어니언링 제발 시켜먹어주새요 감성타코에서 가장 좋아하는게 어니언링임 진짜 맛있어요ㅠㅠㅠ 그리고 타코 먹을때 고수 못드시더라도 꼭 넣어 드셔보세요 타코의 완성은 고수입니다 ..,저녁식사 식사모임 술모임 가족외식 데이트 기념일 시끌벅적한 예쁜 깔끔한 푸짐한 고급스러운,플래터 엘레강스 어니언링,2023년 9월 11일,1
1,감성타코,등장,음식도 맛있고 가게도 깔끔해서 좋았어요 직원분들이 계속 보고 계셔서 부족하면 바로바로 가져다주세용,저녁식사 데이트 조용한 깔끔한 지역주민이찾는,자메이카 저크 치킨 타코,1월 18일,1
2,감성타코,지융,직원분들 친절하시고 음식도 맛있어요 과카몰리 소스는 추가하세요,저녁식사 숨은맛집 서민적인,감성 그릴드 파히타,1월 7일,1
3,감성타코,이현주,주말에 방문했는데 굉장히 북적북적했던곳!! 안내해주는 자리로 가서 앉고 메뉴판보고 주문하려는데 직원을 부르기 굉장히 어려웟다ㅠㅠㅠ(사람이 워낙 많아서ㅠㅠ) 벨이 따로 있는건지는 모르겠는데 그거빼고 다 좋았음! 그리고 2인분 세트인데 양이 엄청많아서 대부분이 남기는거같았다!!,저녁식사 식사모임 술모임 회식 데이트 푸짐한 시끌벅적한 이국적/이색적 무료주차,치킨콤보파히타,2019년 1월 17일,1
4,감성타코,clim,건대 타코집 중에는 가장 괜찮은 것 같습니다. 조금 시끄럽고 웨이팅 있을 수 있으니 사람 너무 많을 때는 피해가세요.  맛도 풍부하고 양도 먹다보면 생각보다 많아서 배부릅니다.,점심식사 저녁식사 데이트 푸짐한 시끌벅적한 이국적/이색적,트리플 미트 파히타,2022년 7월 1일,1
5,감성타코,뽀로로 친구,감성그릴드파히타는 여자 둘이서 먹기엔 양이 많게 느껴지는 것 같아요. 양도 푸짐하고 맛있었어요. 여럿이가서 여러 음식 시켜서 나눠먹으면 좋을것 같아요,점심식사 저녁식사 식사모임 접대 회식 데이트 기념일 가족외식 타코 시끌벅적한 이국적/이색적,베르데 숏립 퀘사다아 감성 그릴드 파히타,2019년 7월 14일,1
6,감성타코,yunsu,"동네에 있어 꽤 가는편, 동네에서 한끼먹으러가기엔 부담스러운 가격이지만 친구왔을때나 자주간다. 일단 고기라서 호불호가 안갈림",기념일 가성비좋은 깔끔한,감성그릴드 파히타,2019년 9월 24일,1
7,감성타코,우웅,둘이서 먹기 좋았습니다 고수추가도 가능해서 고수좋아하시는분들은 추가해달라구하세요 ㅎㅎ 또르띠아도 계속 주셔서 좋아요 ㅎㅎ,점심식사 저녁식사 데이트 캐주얼한 푸짐한 이국적/이색적 무료주차,감성그릴드파히타,2021년 5월 14일,1
8,감성타코,ys,"감상파히타 양은 그렇게 많아보이지는 않는데, 먹다보니 느끼해서 다 못먹겠더라구요; 맛은 괜찮은데 기름기가 많아요;",점심식사 데이트 이국적/이색적,감성파히타,2019년 11월 21일,1
9,감성타코,흐미,음식은 먹어본 화지타 중 젤 맛있었는데 한참먹다보니 다 고기라 좀 질리는 감이 있네요 그리고 대체적으로 친절했어요,점심식사 캐주얼한 푸짐한 시끌벅적한,감성 화지타 애플망고 모히또,2019년 7월 3일,1
10,감성타코,wsm,감성타코에서는 파히타 주문이 필수죠! 원하는 재료 넣어서 또띠아에 돌돌 싸먹는 재미가 있어요:)),점심식사 저녁식사 식사모임 데이트 캐주얼한 푸짐한 예쁜 이국적/이색적,파히타,2021년 7월 2일,1
11,감성타코,쑴쑴,생각보다 더 맛있어요 파하타 하나 시키면 2-3명이 먹기에 적절한 것 같네용,점심식사 저녁식사 식사모임 술모임 데이트 캐주얼한 시끌벅적한 깔끔한,쉬림프파하타 치킨파하타,2022년 6월 2일,1
12,감성타코,히히,양도 괜찮고 맛있음!!!! 소스도 다양하고.. 매장이 디게 크고 시끌벅적,점심식사 저녁식사 식사모임 데이트 캐주얼한 시끌벅적한,타코,2019년 8월 14일,1
13,감성타코,Cih,감상타코 맛이 최고에요!!!! 양도 많고 푸짐해요 데이트하기 조아요,저녁식사 푸짐한 예쁜 깔끔한 발렛주차,화이타,2020년 4월 13일,1
14,감성타코,누룽지,감성타코 건대점 직원분들이 친절하고 음식도 역시 맛있었어요.👍🏻,점심식사 저녁식사 데이트 기념일 고급스러운 가성비좋은 푸짐한 깔끔한,감성그릴파히타,2022년 4월 3일,1
15,감성타코,레굴루스,원조 타코를 먹어본적이 없어 얼마나 오리지널을 잘 재현했는지 모르겠네요. 어쨌거나 이색적인 음식임에도 입에 잘 맞고 맛있습니다. 가격은 음식이든 음료든 좀 비싸다는 느낌을 받았습니다.,점심식사 저녁식사 데이트 가족외식 캐주얼한 시끌벅적한,파히타,2020년 9월 29일,1
0,일광,kms0303,2차로 가기 적당한 술집 꼬치류가 맛있는 편이다 매장이 넓진 않고 음식은 금방 나온다,데이트 혼술 캐주얼한,수제꼬치7종,2023년 11월 10일,1
1,일광,youandme,음식들도 맛있고 내부는 작지만 편안한 분위기에 술 한 잔 하기 좋습니다👍 안주가 맛있어서 여기오면 항상 과음하게 되네요 ㅎㅎ 사장님도 친절하시고 건대에서 술 마실때 자주 가는 곳이예요,저녁식사 술모임 데이트 숨은맛집 서민적인 캐주얼한 가성비좋은 푸짐한 깔끔한 이국적/이색적 지역주민이찾는,김치가츠우동나베 꼬치 세트,2020년 4월 26일,1
2,일광,떠나자토토,진짜 찐 맛집! 꼬지에 불맛이 나고 닭고기가 쫄깃하고!!!!! 팽이버섯꼬지도 진짜 맛남! 위치도 가게 크기도 정말 숨은 맛집!! 둘이서 오붓하게 와서 한 잔 하기 좋음!,저녁식사 데이트 숨은맛집 시끌벅적한 깔끔한,타코와사비 꼬지세트,2021년 6월 27일,1
3,일광,테이스티베이스,진짜 존맛이에요. 기억하고 싶어서 다이닝코드에 남겨요. 조심! 안주 너무 맛있어서 과하게 취할 수 있습니다! 사장님도 넘 친절했어요!,저녁식사 식사모임 술모임 격식있는 가성비좋은 푸짐한 시끌벅적한 주차불가,김치나베 회,2022년 1월 17일,1
4,일광,Sung Jo Kim,,저녁식사 술모임 데이트 기념일 숨은맛집 가성비좋은,나가사끼짬뽕 문어가라아케,2019년 1월 16일,1
0,시홍쓰,마싯담곰,토마토계란덮밥이 진짜 감동적이었다!!! 불향도 완전 강하게 나고 식감도 부드러웠다 본 메뉴 나오기 전에 주는 두부랑 계란국도 맛있었다 마파가지튀김은 소스가 너무 자극적이어서 생각보다는 별로였다,아침식사 점심식사 저녁식사 식사모임 혼밥 데이트,토마토계란덮밥 마파가지튀김(밥포함),2월 21일,1
1,시홍쓰,그냥오늘하루,"""건대에서 깔끔한 중국음식을 찾는다면 이집"" 가지튀김과 소스의 조화, 가지튀김과 하이볼과의 조화 새우 완탕에서 느껴지는 재료 고유의 향까지 모두 챙기는 능력을 가진 집이다.  웨이팅이 생각보다 길 수 있으니 오픈 10분전쯤에는 가서 웨이팅하는걸 추천한다.",저녁식사 혼술 데이트 캐주얼한 숨은맛집 지역주민이찾는 이국적/이색적,마파가지튀김(밥포함) 새우 완탕,2023년 6월 25일,1
2,시홍쓰,쥬라기월드,웨이팅 필수입니다 오픈 시간 전에 가세요! 대학 근처여서 그런지 가성비 좋고 맛있어요. 특히 토마토계란덮밥 강추입니다~,점심식사 저녁식사 식사모임 깔끔한 주차불가,토마토계란덮밥 20번의 탄탄면 가지튀깁,1월 25일,1
3,시홍쓰,Aiden,"어린이대공원역 4번 출구에서 5~10분 정도 거리에 위치한 중화요리 가게입니다.  마파가지튀김을 주문해서 먹었는데, 위에 고수가 아주 조금 올라가 있었습니다. 고수 양이 적어서 고수를 못 드시는 분들은 고수를 빼고 드시면 맛있게 드실 수 있을 것 같아요.  맛은 매우 훌륭했습니다. 마라 맛이 나는 소스랑 바삭바삭한 가지 튀김이 잘 어울렸어요. 진짜 밥도둑입니다. 경찰에 신고해도 소용없습니다.  점심시간대에 가서 15분 정도 웨이팅 했는데, 웨이팅 한 보람이 있었습니다. 중화요리 좋아하시는 분들에게 추천드려요.",점심식사 저녁식사 혼밥 데이트 숨은맛집 캐주얼한 예쁜 깔끔한 지역주민이찾는,마파가지튀김(밥포함),2023년 2월 2일,1
