,rst_name,user_name,review_text,u_rst_tag,ate_menus,date,platform
15,도쿄빙수,서쥬,매장이 귀여운 빙수 집 부드러운 얼음과 연유를 맛 볼 수 있어서 좋다,데이트 간식 서민적인 캐주얼한 깔끔한,토마토 빙수,2021년 5월 9일,1
16,도쿄빙수,sseung,달콤하고 깔끔해서 자주 가는 곳입니당 맛잇어용 오레오도 맛잇어용,간식,딸기빙수,2019년 8월 25일,1
17,도쿄빙수,유댕,처음에 메뉴보고 엄청 특이하다 생각했는데 토마토 빙수 진짜 예상외로 엄청 맛있어요! 세번 가봤는데 세번 다 토마토 빙수만 먹었어요🍅,차모임 데이트 간식 숨은맛집 조용한 예쁜,토마토빙수,2022년 5월 26일,1
0,카페온더플랜,오늘도맛잇는식사,주차장잇는 곳이라 차 갖고가기 편해요 라떼가 생각보다 맛잇어요,혼카페 데이트 간식 캐주얼한 조용한 지역주민이찾는 무료주차,라떼,3월 17일,1
1,카페온더플랜,조이,깨끗하고 1층과 지하로 넓은 규모의 카페! 대학교 앞에 위치한 카페인만큼 스터디모임이나 공부하는 대학생들로 북적이는 곳입니다. 전반적으로 깔끔하고 탁 트인 느낌이라 채광도 잘 들어와요.  유기농 설탕을 쓴다는 시그니처 음료로 콥 라떼와 아메리카노를 마셔봤는데 콥 라떼는 설탕이 잘 안 녹아서 밑에 침전이 잘 되어요. 잘 저으면서 먹어야 하는데 설탕맛이 묘했습니다. 일반 라떼보다 더 달았고 설탕 씹는(?) 맛이 있어요. 커피는 양도 많은 편이고 산미도 적당했습니다. 3시간내로 아메리카노는 천원에 리필 가능합니다.  화장실이 지하에 있는데 남녀 구분되어 있고 깨끗합니다. 주차장이 카페 바로 앞과 옆에 비교적 넓게 제공되는데 카페 옆쪽은 시간 제한없이 주차할 수 있는 데에 반해 카페 앞 주차공간은 가격대별로 시간 제약이 있어요. 그렇게 따로 관리하는 이유는 잘 모르겠습니다. 카페 옆 주차장이 다 차있으면 카페 앞에 주차하기 보다 근처 주차할 수 있는 곳을 안내해 주십니다..,혼차 데이트 간식 공부 및 독서 친구들끼리 혼자 방문 남자끼리 여자끼리 캐주얼한 지역주민이 찾는 무료주차,콥라떼 아메리카노 베이글,2019년 4월 17일,1
2,카페온더플랜,꼼지락,커피맛도 맛있고 아침에 일찍 열고 좋은것 같습니다 1층 지하1층까지 있고 넓고 좋네요^^,차모임 조용한,카페라떼,2019년 10월 17일,1
0,흐릇,단미,매장이 깔끔하고 분위기 있어서 좋은데 카공족들이 많더라고요. 자리차지하고 왔다갔다해서 좀 아쉬웠어요ㅠ  음료도 맛있었고 디저트도 맛있어서 대학생들 시험기간 아닐때 노려서 다시 방문해야겠어요,혼카페 데이트 기념일 간식 예쁜 깔끔한,상주곶감크림치즈 아메리카노 녹차라떼,2023년 12월 3일,1
1,흐릇,졔래미,밤 관련 메뉴가 맛있었고 디저트들이 작지만 그래도 다 맛있었다. 가게가 예쁘고 분위기 좋음.,차모임 혼카페 데이트 기념일 간식 서민적인 캐주얼한 조용한 예쁜 지역주민이찾는 주차불가,보늬밤빙수 그린티아일랜드 꼬숩미숫라떼 밤크림라떼 흐릇빙수(1인용 눈꽃과일빙수) 딸기크림치즈타르트,2월 1일,1
2,흐릇,꺄울콩,흐릇 카페는 항상 사람 많아요 헤이즐넛 아메리카노 맛집입니다,혼카페 데이트 숨은맛집 지역주민이찾는,아메리카노 스콘(고메버터/베이컨감자/바질) 헤이즐넛아메리카노,3월 11일,1
3,흐릇,김정민,고메버터스콘 : 가격대비 컷고 소금 버터 딸기잼까지 같이 곁들여먹는 방식이 특이해요. 방문해서 먹는 경우 시판딸기잼이 아닌 더 맛난 딸기잼으로 나온다고하네요!! 피넛초코바 : 맛난거 + 맛난거 맛없을수 없는 조합🤤  서비스 : 사장님 혼자서 하시던데 애정 갖고 세심히 하나하나 다 신경쓰시는게 보여요. 디저트는 어떻게 먹는지 다 설명해주시고 가장 맛잇게 먹을 수 있도록 보관도 신경써주셔요. 심지어 저는 포장만 하고 한시간정도 앉아있다 갔는데 사장님이 서비스로 아이스티도 주셧어요...넘넘 감동🥲  매장 : 테이블 5개구요. 4인테이블 한개 잇어요. 생각보다는 협소하지 않았어요.  분위기 완전 깔끔하구 예뻐요❣️,차모임 혼카페 데이트 간식 숨은맛집 조용한 예쁜 깔끔한 지역주민이찾는,고메버터스콘 피넛초코바,2022년 4월 6일,1
4,흐릇,슈슈,크진 않지만 인테리어가 좋고 사장님도 친절하세요! 가격도 굿,간식 가성비좋은 예쁜,아메리카노,2022년 5월 13일,1
0,커피볶는집 모카하마,Jeff,아늑하고 조용한 편이에요. 자동차 피규어가 곳곳에 있고 나름 아기자기해요. 건대 교수님들이 자주 가시는 곳.,차모임 혼카페 가성비좋은 조용한 지역주민이찾는 주차불가,아메리카노,2020년 10월 6일,1
1,커피볶는집 모카하마,박병훈,,디저트 조용한,,2017년 10월 28일,1
0,환원당,메리,건대와 어린이대공원 사이에 위치해있어요 조용하고 커피와 디저트 맛있네요,차모임 조용한 주차불가,아메리카노 크로플,2022년 12월 25일,1
1,환원당,스리,어린이대공원역 3번출구에서 건대방향으로 가다보면 나와요 실내는 2층까지있고 야외테라스와 루프탑도 있어서 예뻐요,차모임 데이트 조용한 예쁜 경관/야경이좋은,아아 아바라 블루베리스콘 마카롱,2022년 7월 19일,1
2,환원당,jennyspick,매우 깔끔함. 코로나 시대에 방역수칙 지키기에 적합. 내외부 예쁘고 아늑함. 디저트 우수.직원들 친절함.,차모임 혼카페 데이트 기념일 간식 친구동반 숨은맛집 조용한 예쁜 깔끔한 경관/야경이좋은 개별룸 야외좌석(테라스) 애완동물동반,바스크 치즈케익 인절미흑임자마카롱 녹차초코칩마카롱 아이스아메리카노 카페라떼,2021년 12월 14일,1
0,스위트레코드,현ZI,깔륭랭 너무 맛있었다.. 나는 지나가다 들른거였는데 동네 주민분들 오셔서 빵 계속 사가시고  나는 계속 먹고 포장도 겁나게 해부렇다~  사장님 옆에서 계속 빵만드셔서 나는 버터 향이 일품..!,배달 혼카페 데이트 간식 숨은맛집 캐주얼한 가성비좋은 조용한 예쁜 깔끔한 주차불가,까늘레 아이스아메리카노,2022년 1월 8일,1
1,스위트레코드,슈슈,아담하고 베이커리류가 아주 맛있는 카페에요 음료도 맛있어요,차모임,아메리카노,2021년 10월 10일,1
0,그리네,동그라미,늦게 가서 빵종류는 많이 없었지만 가격도 적당하고 맛있어요!,아이동반 데이트 기념일 간식 캐주얼한 예쁜 깔끔한,그린티라떼,2021년 12월 13일,1
0,벨롱에스프레소,따라,티라미수가 정말 맛있어요 다음에도 또 가서 분위기좋게 커피마시고싶어오,점심식사 간식 서민적인 캐주얼한,티라미수,2023년 4월 6일,1
1,벨롱에스프레소,워킹뱀부,깔끔하게 관엽식물로 장식해놓은 인테리어가 근사해요. 티라미수도 늘 여전하고 복숭아히비스커스도 맛있어요. 예전에 커피 먹은 지인도 만족했었던듯,간식 조용한 예쁜 깔끔한 이국적/이색적,복숭아히비스커스 티라미수,2019년 9월 6일,1
2,벨롱에스프레소,하이룽,"커피는 무난했고, 티라미수가 시그니처인데 시트가 촉촉한 티라미수는 아니였지만 치즈가 맛있었어요.",차모임 혼카페 깔끔한,티라미수 시즌커피,2020년 3월 15일,1
0,해실해실,보소소꼬,3층까지 있고 넓어서 공부도하기 좋을거 같아요 건대 학생 할인같은것도 있는거 같아요 늦게가면 디저트 맛있는거 다 팔려있어요 ㅠ,데이트 깔끔한,해실수제딸기라떼,2월 25일,1
1,해실해실,단미,매장이 크고 넓어서 좋았어요 음료도 괜찮았고 디저트도 맛있는 편이예요 건대 변화가에사 살짝 떨어져있어서 조용해요,혼카페 데이트 간식 깔끔한 경관/야경이좋은 야외좌석(테라스),해실수제딸기라떼 루이보스 얼그레이 티그레,2023년 10월 3일,1
2,해실해실,성듀곤듀,카페는 예뻤으나 레드리치 스무디는 인공적인 맛 초코셰이크는 밍밍했어요ㅠㅠ,혼카페 데이트 시끌벅적한 깔끔한 야외좌석(테라스),레드리치스무디 초코셰이크,2023년 12월 4일,1
0,더착한커피 세종대점,septemberseven,어린이대공원역 근처의 카페입니다! 좌석 넓고 커피맛도 괜찮습니다,간식 지역주민이찾는,라떼,2021년 7월 27일,1
0,카페 26,Fraise,"카페 안이 일단 우주처럼 몽환적이고 예쁩니다. 인스타 감성이에요. 크로플이 바삭하고 달콤하니 맛있고, 음료 또한 마음에 듭니다.",배달 차모임 혼카페 데이트 기념일 간식 숨은맛집 고급스러운 예쁜 깔끔한 이국적/이색적 경관/야경이좋은,아이스크림 크로플 아이스티 비엔나밀크티라떼,2021년 9월 1일,1
1,카페 26,미식가 생쥐,사장님이 넘 친절하시고 칵테일도 넘 맛있었어요 가성비 넘 좋고 인테리어랑 분위기도 완전 좋았어요,술모임 혼술 숨은맛집 가성비좋은 조용한 예쁜 깔끔한,애플마티니,2023년 3월 12일,1
0,스타벅스 건국대점,elmo,"2024 신메뉴로 나온 푸른용 메뉴들 중에서 밀크티를 시켰어요 클래식 밀크티와는 맛이 살짝 달랐는데, 제 취향은 클래식 밀크티 쪽이었어요  일요일 오후쯤 방문했는데 자리가 없을정도로 사람이 많았어요",점심식사 차모임 시끌벅적한 주차불가,카페 아메리카노 푸른 용 클래식 밀크티 스노우 딸기 생크림 케이크,1월 16일,1
1,스타벅스 건국대점,양아줌마,날이 춥고 커피도 마시고 싶어 들렸어요. 커피를 주문하는데. 2층에 자리가 없을것같다고. 자리 비면 주문 하라고 할정도로 꽉찼어요. 커피맛은 어느지점이나 다똑같아요.,간식 시끌벅적한,스타벅스 돌체 라떼,1월 11일,1
2,스타벅스 건국대점,elmo,건대 중문 뷰를 즐길 수 있는 스타벅스입니다 일요일 오후쯤에 갔는데 앉을 자리가 거의 없을정도로 사람이 많았어요,차모임 시끌벅적한 주차불가,카페 아메리카노 푸른용 클래식 밀크티 스노우 딸기 생크림 케이크,1월 16일,1
3,스타벅스 건국대점,ongsim,편한 분위기에서 커피 마시기 좋아요! 지하철역과도 가까워요,점심식사 저녁식사 혼카페 간식 캐주얼한,카페 아메리카노,1월 26일,1
4,스타벅스 건국대점,matziplist,화장실 내부에 있어서 좋다. 2층은 꽤나 넓으나 좌석이 너무 붙어있는 느낌,혼카페 캐주얼한,용과레모네이드,2023년 2월 1일,1
5,스타벅스 건국대점,wsm,목요일 오후에 갔는데 좌석이 꽉 차있었어요ㅠㅠ 겨우 앉았어요! 딸기요거트스무디 꽤 맛있었어요!,차모임 혼카페 간식 캐주얼한 깔끔한,블루베리타르트 딸기요거트스무디,2021년 5월 26일,1
6,스타벅스 건국대점,livefortooday,아메리카노 늘 맛있고 다른 메뉴도 다 맛있는것 같아요. 매장 깔끔하니 좋아요!!,차모임 간식 서민적인 고급스러운 격식있는,아메리카노,2022년 6월 9일,1
7,스타벅스 건국대점,코코리,"매장이 작진 않습니다만, 평일에 학생들이 많아서 자리 잡기가 어려울 때가 많아요",혼카페 캐주얼한,마카롱,2020년 12월 6일,1
0,북카페 세모,김콬,분위기 너무 좋았어요 이층도 있어서 조용히 있기 좋았고 콘센트도 자리마다 있어서 공부하기도 좋았어요,차모임 혼카페 캐주얼한 야외좌석(테라스),게이샤 아메리카노(에피오피아/케냐) 갸토초콜렛 케익,3월 24일,1
1,북카페 세모,빵자,조용히 책을 읽을 수 있는 카페 . 어떤 책이 어디에 진열되어 있는디 정리되어 있어 찾기에 쉽다 . 조용하게 책을 읽고 싶다면 2층을 추천한다 1층은 노래소리가 크기도 하고 디저트 만드는 소리가 들리기 때문에,차모임 데이트 조용한 깔끔한 공부 스터디 야외좌석(테라스),가을 루이보스밀크티,2021년 8월 18일,1
2,북카페 세모,룰룰,공부나 작업하기 좋은 조용한 카페. 두 층으로 되어있고 콘센트 있는 자리도 많아요. 위층이 조금 어둑한거 빼면 좋았어요.,차모임 혼카페 데이트 캐주얼한 조용한 깔끔한 야외좌석(테라스),녹차라떼,2021년 10월 26일,1
3,북카페 세모,단미,건대에 있는 나름 큰 카페이면서 북카페라 신선했고 세모호두케이크가 진짜 맛있었어요,혼카페 데이트 캐주얼한 조용한 깔끔한,말차라떼 아이스아메리카노 세모호두케이크,2021년 5월 1일,1
0,옐로우페탈 커피,Hotmmm,화장실이 따로 없고 밖에 공영화장실 이용해야하는 점이 조금 불편했지만 커피 맛은 괜찮았어요,혼카페 지역주민이찾는 주차불가,라떼,2023년 2월 10일,1
0,할리스 건대입구점,Jens day,바닐라딜라이트 넘 맛있네요 ㅎㅎ 테이크아웃 했지만 매장도 넓고 친절하고 좋아요 ㅎㅎ,혼카페 숨은맛집,바닐라 딜라이트,2023년 9월 11일,1
0,슈드 Seoul,kwodk,좌석 수가 굉장히 많은 대형 카페입니다. 자리마다 패드로 주문해서 편하지만 가격대는 높은 편이에요.,아침식사 점심식사 식사모임 혼카페 데이트 간식 캐주얼한 시끌벅적한,누텔라로쉐 아이스티,3월 16일,1
1,슈드 Seoul,이구아날,카페 분위기가 좋고 디저트는 내 입맛엔 좀 단 편이었음,차모임 데이트 기념일 간식 조용한 예쁜 깔끔한 이국적/이색적 경관/야경이좋은,ICE아메리카노 돼지돼지 딸기라떼,2023년 10월 3일,1
0,팬더스윗 건대점,퐁당퐁당,팬케이크 맛있고 젤라또가 맛있네요. 다음엔 추가해서 먹을 거 같습니다ㅎㅎ,데이트 간식,인절미팬케이크 브륄레팬케이크,2022년 12월 21일,1
1,팬더스윗 건대점,아이시즈,마감 시간 쯤 가서 그런지 조용해서 좋았어요 밀크티도 맛있었는데 디저트류가 더 다양했으면 좋겠어요,저녁식사 데이트 조용한 예쁜 깔끔한,로얄밀크티 자몽티 바닐라라떼,2022년 4월 1일,1
2,팬더스윗 건대점,맛집요정,수플레 정말 맛있었어요~~ 다음에는 다른 맛도 먹어보려고요,식사모임 혼카페 푸짐한 예쁜 지역주민이찾는,크림브륄레수플레,2021년 12월 15일,1
0,카페율콩,yazasoo,민트콩라떼는 민트맛을 좋아하는 사람이라면 추천함. 커피향과 민트의 조화가 맛있다. 양도 정말 많음. 가격도 저렴해서 가성비도 좋다. 9년차 바리스타라는 사장님의 자신감과 커피에 대한 애정이 드러나는 카페.,차모임 혼카페 간식 캐주얼한 예쁜 깔끔한,민트콩라떼 (ice),2021년 2월 14일,1
0,아티제 건국대병원점,wsm,케이크사오고 집에서 열었더니 딸기가 다 굴러다니고 있어서 젓가락으로 하나하나 다시 올렸어요😂 딸기는 달짝지근하고 피스타치오는 고소하면서 필링은 바삭바삭한게 아주 조화롭고 맛있어요~! 생일케이크로 추천해요!!!,기념일 깔끔한,베리베리 피스타치오 타르트,2021년 4월 1일,1
1,아티제 건국대병원점,엑셀뷰어,아티제는 음료 케이트 다 맛은 좋은게 비싼게 흠 지하로 한층 더 내려가면 뚜레쥬르인가 있으니까 가성비 챙기려면 내려가세요,차모임 혼카페 데이트 캐주얼한 깔끔한,자몽에이드,2019년 11월 2일,1
0,벨렘351 건대점,qwerty,건대입구 사거리에서 대학교 맞은편 대로변에 파란 간판이 인상적인 곳. 포르투갈을 모티브로 벨렝탑에서 따온 이름에 맞게 포르투갈 대표 간식 나타와 커피 등의 음료가 있음. 인테리어가 포르투갈을 대표하는 아줄레르 타일로 꾸며져 있어 현지의 기분을 느끼기에 좋음.,차모임 혼카페 간식 캐주얼한 깔끔한 이국적/이색적,전통 포르투갈 에그타르트 아메리카노(Hot/Ice) 카페라떼(Hot/Ice),2023년 8월 28일,1
1,벨렘351 건대점,먹을래용,가격이 상당히 저렴하고 에스프레소를 맛볼 수 있는 곳이에요,혼카페 조용한,전통 포르투갈 에그타르트,2023년 4월 3일,1
2,벨렘351 건대점,양아줌마,망고쥬스는 시럽 넣은 맛이에요. 에그타르트는 괜찮았어요.,혼카페 서민적인,에그타르트,2022년 7월 11일,1
0,킹스커피,똥개,건대 술집골목 진입로에 있는 카페. 맛을 기대하고 간 건아니지만.. 너무 맛없었다. 진저레몬티.. 먹어보고 파는걸까 레몬은 1도없고 진저맛밖에 안나서 너무 애림. 도저히 먹을 수가 없어서 다 버리고나옴 ㅠ,간식 캐주얼한,레몬진저 아메리카노,2023년 9월 24일,1
1,킹스커피,sykim,건물의 2층부터 쓰고 있어 넓다. 망고쥬스의 경우 별 기대없이 주문했는데 망고 과육이 크게 들어있어 씹히는 맛이 느껴져서 좋았다. 직원분이 매우 친절함. 다만 소리가 좀 울려서 사람이 많은 시간대에 방문하면 좀 시끄럽다.,혼카페 간식 캐주얼한 시끌벅적한 대형룸,망고쥬스,2019년 8월 5일,1
2,킹스커피,조이,대학교 앞이라 학생들이 많이 찾는듯한 캐주얼한 분위기의 카페입니다. 음료를 마시면 영수증 하단에 화장실 비밀번호와 와이파이 비밀번호를 제공하고 있습니다. 콘센트도 비교적 많은 편이고 공부하는 학생들이 눈에 띄었습니다.  커피맛은 무난했습니다. 커피잔이 비교적 큰 편이었고 저렴한 것 까지는 아니지만 가격대비 양이 많은 편이었어요.  화장실은 조금 좁지만 깨끗한 편이었습니다.,혼카페 데이트 친구들끼리 캐주얼한,아메리카노,2019년 5월 19일,1
3,킹스커피,단이,화장실이 급해서 갔는데 결재하기 전까지는 절대 화장실비밀번호를 안알려줘서 짜증났는데 아이스티는 맛있었어요,간식 데이트 가성비좋은,아이스티,2018년 3월 15일,1
0,카페 ING 건국대학교 해봉부동산학관점,Detecthief,사람이 없어서 조용하게 시간 때우기 좋습니다. 가격도 학교 안에 있는 카페라 저렴한 것 같습니다.,혼카페 간식 조용한 깔끔한 지역주민이찾는,티라미수라떼,1월 22일,1
0,아오스 요거트,초초냥이,"- 의외의 장소에 있는 요거트 가게. 생각보다 잘 안보이고, 내부는 넓습니다!  - 요거트라해서 흐르는 형태의 기성 유제품을 생각했으나 꾸덕한 크림치즈 형태의 요거트가 나옵니다.  - 여러 토핑이 세팅된 메뉴들이 있고, 그외 개인적으로 커스텀해먹을 수 있습니다.  - 호그와트 펌킨 파이 : 요거트 + 바나나 + 그레놀라 + 단호박. 토핑에 비해 요거트가 적은 R 사이즈. 다음이는 커스텀해서 제 취향대로 먹을 것 같습니다.  - 나무 그릇과 나무 스푼에 나오고 양은 생각보다 괜찮은 편. 큰 사이즈는 다이어트용 식사 대용으로 먹을 수 있을 듯한 느낌.",다이어트식단 실버푸드 데이트 간식 숨은맛집 이국적/이색적,호그와트 펌킨 파이,2020년 8월 22일,1
1,아오스 요거트,따라,메뉴가 다양하고 맛있어서 자주 갈 것 같아요 좋습니다 다음에 또 가고싶어요,실버푸드 저녁식사 캐주얼한 푸짐한,콩쥐팥쥐 레옹,2023년 8월 4일,1
2,아오스 요거트,threeblock,커피를 마시기 힘들다면 간식으로 가기 좋은 곳입니다 생각보다 매장이 넓은데 좌석 간 거리가 멀어서 자리는 적당합니다 양이 많은 건 아닙니다 식사대용으로는 불가능한 양이고 딱 간식용입니다 맛은 나쁘지 않았는데 너무 달달했네요 요거트 말고도 카페 메뉴가 있습니다,혼카페 간식 캐주얼한 조용한,그릭요거트,2020년 4월 7일,1
3,아오스 요거트,mana508,엄마가 지병이 있으셔서 시골가는길에 드시라고 포장해드린 그릭요거트. 토핑들이 꽤나 달지만 입맛에 맞게 커스텀이 가능해서 좋음. 그런데 기본 요거트양이 너무 적음...주차불가임.,다이어트식단 실버푸드 간식 캐주얼한 예쁜,오차드가든 싱가폴카야 비포선셋,2022년 10월 17일,1
4,아오스 요거트,뿡빵,토핑이 과일 외에 떡 카스테라 등 다양하다. 과일토핑 질린 사람들에게 좋을듯. 녹차요거트 베이스는 좀 퍽퍽한 편이다. 맛있는데 목마름.,아침식사 점심식사 저녁식사 캐주얼한,슬리데린 쫀떡카롱,2020년 4월 1일,1
5,아오스 요거트,지워,단 맛이 많이 나지 않는 꾸덕요거트 맛집입니다 종류가 다양해서 좋아요~,차모임 데이트 간식 조용한 예쁜 깔끔한 주차불가,리틀포레스트 비포선셋,2022년 6월 2일,1
6,아오스 요거트,슈슈,그릭 요거트 종류도 다양하고 맛있어요 좌석도 꽤 많아요,다이어트식단 캐주얼한,요거트,2022년 5월 29일,1
0,열매제과점,타로맛만두,파운드나 스콘을 파는 디저트 맛집입니다! 가격은 은근 있어서 조금만 담아도 훌쩍입니더..ㅠ,혼카페 데이트 간식 깔끔한,단호박 파운드케이크,3월 23일,1
1,열매제과점,워킹뱀부,과자나 간식은 못먹었지만 냄새가 미쳤음. 차는 깔끔하고 가게 내 좌석은 2인 3테이블 정도밖에 없음.,간식 캐주얼한 조용한,TWG 1837 블랙티 TWG 미드나잇,2023년 7월 27일,1
2,열매제과점,이시안,작고 아담한 가게예요. 테이블은 3개인가 4개정도 있어요. 대신 작아서 다닥 다닥 붙어있어요. 마들렌 먹고 싶어서 포장해서 먹었는데 생각보다 평범한 맛이었어요. 그냥 무난무난했습니다.,차모임 혼카페 데이트 간식 조용한 깔끔한 지역주민이찾는,리얼바닐라까눌레 얼그레이까눌레 베리베리 마들렌 쑥카라멜 마들렌 글라세 마들렌 통단호박 파운드,2022년 4월 19일,1
0,카페 미뇽 건대점,찐이,건대입구역안에 오픈된곳에 있어서 조금 춥긴한데 밀크티랑 타르트 엄청 맛있어요!,차모임 혼카페 간식 캐주얼한 예쁜,밀크티,2022년 2월 5일,1
0,컨딩커피,단미,통유리카페라 유리 넘어의 풍경을 구경하는 재미가 있어요! 음료는 쏘쏘했어요,혼카페 데이트 간식 조용한 예쁜 깔끔한 경관/야경이좋은,아이스아메리카노 허니멜론밀크쉐이크 스콘,2021년 9월 3일,1
0,597카페,조이,"아기자기한 아지트같은 분위기의 카페. 공간 구석구석 사장님의 손길이 안 닿은 곳이 없는 듯 합니다. 곳곳이 포토존이라 사진찍기에는 좋을 것 같네요. 테이블간 간격이 좁은 편이고 사람들이 많아 다소 시끄러운 편이고, 배경음악 소리가 좀 커서 정신없거나 소란스러울 수 있습니다.  아메리카노는.. 쓰고 탄향이 많이 나서 제 취향에는 안 맞았어요. 차 종류가 평범하면서도 깔끔하고 예쁘게 나옵니다. 커피 종류보다는 차를 마시는 것을 추천해요.  • 화장실이 카페 내부에 남녀공용으로 있어요. 예쁘게 꾸며져 있고 한칸이지만 꽤 넓은 편입니다. • 카페 입구의 야외 공간에 테이블이 2개 정도 있습니다.",차모임 데이트 친구들끼리 시끌벅적한 예쁜 아기자기한 야외좌석(테라스),아메리카노 캐모마일차,2019년 12월 16일,1
1,597카페,식사에미친사람,"여긴 나만 알고 싶은 카페,.... 진짜 예뻐서 자주 갑니다,,, 심지어 맛있음,, 나만 알고 싶으니까 길게 안씀,,ㅎ",데이트 기념일 간식 고급스러운 조용한 예쁜 야외좌석(테라스),아메리카노 베이글,2018년 8월 28일,1
0,르빠니에 블루,노루승재,파란색바구니 라는 뜻의 르빠니에블루 화장실로 올라가는 계단은 몽마르뜨언덕이라고 말하는 넋살좋은 쉐프는 음식 설명도 친절하고 위트가 있다.  미슐랭3스타 권기문쉐프가 운영하셨다가 몇해전 남쪽지방으로 내려가 같은 이름의 가게를 내셨고 지금은 수제자(?) 쉐프님이 가게를 운영하시는 것으로 알고 있다.  북적이고 혼잡한 건대에서 차분하게 내공을 쌓아오고 있는 이곳은 특별한날 연인들과 주로 건대 교수님들이 자주 찿는 곳이라고 한다.  음식에 대한 정성과 좋은재료를 공수하여 조리하는 쉐프의 자부심이 느껴지며 아기자기한 소품과 분위기로 특별한날 가족들 지인들과 함께 하는 내 최애 프렌치 레스토랑이다.,저녁식사 접대 데이트 숨은맛집 조용한 예쁜 주차불가,디너코스,2020년 8월 12일,1
0,오프로드커피,Daeyoung Kim,건대 번화가에 있는 카페에요 인테리어는 약간 어둡고 정신없지만 넓은편이라 괜찮아요 9시에 문 닫아요 커피 맛은 쏘쏘,차모임 혼카페 조용한 이국적/이색적,아메리카노 2샷 16온스,2023년 12월 12일,1
0,플레이독스,동키몽,이 카페는 애견 애묘 카페입니다 다른 반려동물은 출입금지입니다.  모둔 강아지 야옹이 순하고요. 처음에 들어올 때만 짓고 매우 좋아요. 그리고 간식 주면 정말 열심히 몰려 듭니다.  총평 : 강아지를 좋아한다면 충분히 괜찮은 카페,데이트 서민적인 개별룸,고구마 라떼,2019년 6월 12일,1
0,카페게이트 건대점,맛있선,들고나가 바사삭 들어있는 버블티^^넘맛나다 식사대용으로도 가능한듯.배부르다 한잔 다먹으면~ㅎㅎ,혼카페 캐주얼한,달고나버블티,2022년 5월 10일,1
0,나따오비까 with 아이파베스 건대2호점,yazasoo,매장 널찍하고 테이블 간격이 넓어 일행끼리 혹은 혼자서도 조용히 시간 보내며 커피 마시기 좋은 카페였다. 흡연실이 따로 분리된 공간인 것도 쾌적한 느낌이라 좋았다. 아인슈페너는 달달하면서 부드러운 맛이고 느끼하지 않고 담백.,차모임 혼카페 데이트 간식 캐주얼한 깔끔한,아인슈페너,2021년 2월 14일,1
0,허니크랙,꺄울콩,카이막 처음 먹어봤는데 진짜 맛있어요 그리고 블루베리라떼 맛집이예요!!,점심식사 혼카페 데이트 간식 숨은맛집 예쁜,튀르키예 전통 카이막 (수제) 블루베리 라떼,3월 10일,1
1,허니크랙,아름답게통통하게,카이막을 직접 만드신다는데 정말 맛있어요. 분위기도 좋아서 가볼만합니다 !,혼카페 간식 조용한 예쁜,카이막,2023년 11월 12일,1
0,19티 화양동점,빅토르킴,모녀가 하는것으로 보입니다! 오픈한지 얼마 되지않아 깨끗하고 친절하십니다,데이트 간식 서민적인 지역주민이찾는,딸기밀크 자몽티블렌디드,2020년 5월 16일,1
0,르와지르,구파,딸기샌드가 휘낭시에로 만든거라 쫀득하고 맛있어요 휘낭시에 종류도 많고 맛있음 음료도 저렴한 편,간식,휘낭시에 딸기샌드 자몽에이드 바닐라라떼,2023년 6월 5일,1
0,리플커피 건대입구점,꼼지락,건대후문에서 멀지않고 약간 골목으로 들어가는 입구에 있어요 테이크아웃하면 아메리카노 1500원입니다 전반적으로 가격은 저렴한편이며 맛도 맛있습니다 ㅎㅎ,차모임 캐주얼한 가성비좋은,카페라떼,2020년 10월 23일,1
0,탐앤탐스,Patterson,"팥빙수가 맛있습니다. 대체로 분위기가 엄청 시끌벅적하진 않아서, 괜찮습니다. 다만 직원분들이 이따금 까칠합니다.",차모임 간식 서민적인 캐주얼한 조용한 지역주민이찾는,팥찰떡빙수 옥수수콘빙수,2020년 6월 1일,1
1,탐앤탐스,일지,개인적으로 탐탐 라떼류를 좋아함 농도 적당히 묽고 깔끔해서 따뜻한음료먹을때 자주 찾음,혼카페 조용한 깔끔한,카페라떼,2021년 9월 16일,1
2,탐앤탐스,리턴오브장금이,팥빙수가 참 맛있네요! 내부는 공부하는 분들 때문에 꽤 조용합니다.,차모임 조용한 지역주민이찾는 야외좌석(테라스),팥빙수,2020년 5월 29일,1
0,카페 걈,조이,"노랑노랑한 입구가 이색적인 분위기를 풍기는 카페입니다. 인도커리집같은 느낌인데 푹신한 쇼파와 넓은 공간을 자랑하는 커피숍이에요. 일반 커피숍같지 않게 자리에 앉으면 메뉴판을 직접 들고 오셔서 주문받으시고, 음료도 직접 가져다 주시고 후불로 나중에 결제하는 형식이에요. 매우 친절하시고 먼저 콘센트 필요한지 여쭈어봐주셔요.  커피맛은 평범합니다. 살짝 물이 많은 것 같기도 해요. 산미나 쓴맛은 적당했습니다. 화장실은 깨끗한 편이었어요.",혼카페 데이트 친구들끼리 여자끼리 남자끼리 공부 및 독서 이국적/이색적,아메리카노,2019년 5월 6일,1
1,카페 걈,wsm,좌석과 테이블이 아주 넓어서 여러명이 가거나 둘이가서 공부하기 좋아요! 오미자차도 상큼하고 맛있었어요 인테리어와 분위기는 트렌디하진 않지만 약간 캔모아 감성이 있는거같아요,차모임 조용한,오미자차,2021년 6월 7일,1
