name,category,sub_category,address,contact,platform,url,opneing_hours
슈브제,1,"카페,디저트",서울 광진구 아차산로31길 20-3 2.5층,0507-1408-7897,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1262265820?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 정기휴무 (매주 월요일)', '화 10:00 - 21:00', '수 10:00 - 21:00', '목 10:00 - 21:00', '금 10:00 - 22:00', '토 10:00 - 22:00', '일 10:00 - 21:00', '04/09 휴무']"
카페 매니플리즈,1,"카페,디저트",서울 광진구 능동로32길 60 1층,010-8980-2931,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1600916161?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 11:00 - 22:00', '화 정기휴무 (매주 화요일)', '수 11:00 - 22:00', '목 11:00 - 22:00', '금 11:00 - 22:00', '토 11:00 - 22:00', '일 11:00 - 22:00']"
무무그릭요거트,1,"카페,디저트",서울 광진구 자양로19길 74 102호,02-455-1153,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1676656946?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 12:00 - 20:00', '화 12:00 - 20:00', '수 12:00 - 20:00', '목 12:00 - 20:00', '금 12:00 - 20:00', '토 12:00 - 20:00', '일 정기휴무 (매주 일요일)', '놀라운토요일 225회, 22.08.13. 2022년 8월 13일  당근케이크그릭요거트']"
밀피,1,"카페,디저트",서울 광진구 동일로22길 117-15,0507-1353-8003,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1547337460?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 13:00 - 23:00 22:30 라스트오더', '화 13:00 - 23:00 22:30 라스트오더', '수 13:00 - 23:00 22:30 라스트오더', '목 13:00 - 23:00 22:30 라스트오더', '금 13:00 - 23:00 22:30 라스트오더', '토 12:00 - 23:00 22:30 라스트오더', '일 12:00 - 23:00 22:30 라스트오더']"
콩카페 서울건대점,1,카페,서울 광진구 능동로 131 1층,0507-1329-1522,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1851938054?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 09:00 - 22:00 21:30 라스트오더', '화 09:00 - 22:00 21:30 라스트오더', '수 09:00 - 22:00 21:30 라스트오더', '목 09:00 - 22:00 21:30 라스트오더', '금 10:00 - 23:00 22:30 라스트오더', '토 10:00 - 23:00 22:30 라스트오더', '일 09:00 - 22:00 21:30 라스트오더']"
cafe 462,1,"카페,디저트",서울 광진구 동일로24길 54 1층,0507-1341-8216,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1286863193?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 정기휴무 (매주 월요일)', '화 11:00 - 21:00 20:30 라스트오더', '수 11:00 - 21:00 20:30 라스트오더', '목 11:00 - 21:00 20:30 라스트오더', '금 11:00 - 21:00 20:30 라스트오더', '토 11:00 - 21:00 20:30 라스트오더', '일 11:00 - 21:00 20:30 라스트오더']"
카리타스,1,카페,서울 광진구 능동로 167 2층(화양동),02-498-4402,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1397019741?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 09:00 - 19:30 19:00 라스트오더', '화 09:00 - 21:00 20:30 라스트오더', '수 09:00 - 21:00 20:30 라스트오더', '목 09:00 - 21:00 20:30 라스트오더', '금 09:00 - 21:00 20:30 라스트오더', '토 11:00 - 19:30 19:00 라스트오더', '일 정기휴무 (매주 일요일)']"
아이오쓰리 건대점,1,"카페,디저트",서울 광진구 동일로20길 50 1층 101호,0507-1352-2999,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1968823596?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 08:00 - 23:30', '화 08:00 - 23:30', '수 08:00 - 23:30', '목 08:00 - 23:30', '금 08:00 - 23:30', '토 11:00 - 22:30', '일 11:00 - 22:30']"
에그마카슈 건대점,1,"카페,디저트",서울 광진구 군자로 26 1층 102호,0507-1303-2685,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1053379247?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 10:00 - 22:00', '화 10:00 - 22:00', '수 10:00 - 22:00', '목 10:00 - 22:00', '금 10:00 - 22:00', '토 10:00 - 22:00', '일 11:00 - 22:00', '격주 월요일 정기 휴무']"
스타벅스 자양사거리점,1,카페,서울 광진구 아차산로 355,1522-3232,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/36241590?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월(4/1) 07:00 - 22:00', '화(4/2) 07:00 - 22:00', '수(4/3) 07:00 - 22:00', '목(4/4) 07:00 - 22:00', '금(4/5) 07:00 - 22:00', '토(4/6) 08:00 - 22:00', '일(4/7) 08:00 - 21:00']"
투썸플레이스 건대스타시티,1,카페,서울 광진구 능동로 90 더클래식500 1층,0507-1411-4541,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/38514011?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 07:30 - 22:30', '화 07:30 - 22:30', '수 07:30 - 22:30', '목 07:30 - 22:30', '금 07:30 - 22:30', '토 07:30 - 23:00', '일 07:30 - 23:00']"
커피야 광진군자점,1,카페,서울 광진구 천호대로 568 1층,0507-0289-9789,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1002306671?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 정보없음', '화 정보없음', '수 정보없음', '목 정보없음', '금 정보없음', '토 정보없음', '일 정보없음']"
보고씨스텍 식물원카페,1,"카페,디저트",서울 광진구 능동로 216,02-2084-3046,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1557740452?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
BERMON COFFEE,1,"카페,디저트",서울 광진구 능동로 266,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1885598977?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 09:00 - 21:00', '화 09:00 - 21:00', '수 09:00 - 21:00', '목 09:00 - 21:00', '금 09:00 - 21:00', '토 11:00 - 19:00', '일 11:00 - 19:00']"
카페838,1,"카페,디저트",서울 광진구 광나루로 441,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1701414980?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
파드,1,"카페,디저트",서울 광진구 뚝섬로22가길 60 PFAD,0507-1480-4301,0,"https://map.naver.com/p/search/%EC%9E%90%EC%96%91%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1248370833?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp%2526n_ad_group_type%253D10%2526n_query%253D%2525EC%25259E%252590%2525EC%252596%252591%2525EB%25258F%252599%2525EC%2525B9%2525B4%2525ED%25258E%252598","['월 정기휴무 (매주 월요일)', '화 정기휴무 (매주 화요일)', '수 10:00 - 19:00', '목 10:00 - 19:00', '금 10:00 - 19:00', '토 10:00 - 19:00', '일 10:00 - 19:00']"
그리네,1,"카페,디저트",서울 광진구 동일로22길 117-18 전층,0507-1362-9262,0,"https://map.naver.com/p/search/%ED%99%94%EC%96%91%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1411499951?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 11:00 - 22:00', '화 11:00 - 22:00', '수 11:00 - 22:00', '목 11:00 - 22:00', '금 11:00 - 22:00', '토 11:00 - 22:30', '일 11:00 - 22:30']"
메이티엔 건대후문점,1,"카페,디저트",서울 광진구 광나루로24길 22 1층,010-4781-3922,0,"https://map.naver.com/p/search/%ED%99%94%EC%96%91%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1750154556?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 08:00 - 22:00', '화 08:00 - 22:00', '수 08:00 - 22:00', '목 08:00 - 22:00', '금 08:00 - 22:00', '토 08:00 - 21:00', '일 08:00 - 21:00']"
블루포트 건국대학교 상허연구관점,1,"카페,디저트",서울 광진구 능동로 120 상허연구관1층,070-7543-8654,0,"https://map.naver.com/p/search/%ED%99%94%EC%96%91%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1562361247?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 08:30 - 20:30']
카페 아이엔지 건국대학교 해봉부동산학관점,1,"카페,디저트",서울 광진구 능동로 120,070-4257-9106,0,"https://map.naver.com/p/search/%ED%99%94%EC%96%91%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1014789037?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 08:00 - 21:00', '화 08:00 - 21:00', '수 08:00 - 21:00', '목 08:00 - 21:00', '금 08:00 - 21:00', '토 09:30 - 18:00', '일 09:30 - 18:00']"
생과일디저트카페 프루츄 건대점,1,"과일,주스전문점",서울 광진구 광나루로12길 19 1층,02-498-1121,0,"https://map.naver.com/p/search/%ED%99%94%EC%96%91%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1793868837?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 12:00 - 01:30']
더착한커피 세종대점,1,카페,서울 광진구 능동로19길 15,02-499-8899,0,"https://map.naver.com/p/search/%ED%99%94%EC%96%91%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/37613089?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 11:00 - 24:00']
커피볶는집모카하마,1,카페,서울 광진구 광나루로24길 18,02-455-9909,0,"https://map.naver.com/p/search/%ED%99%94%EC%96%91%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/19591682?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 11:00 - 16:00']
유니토스엔카페,1,"카페,디저트",서울 광진구 능동로 110 A동4층,,0,"https://map.naver.com/p/search/%ED%99%94%EC%96%91%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1981659882?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 10:00 - 19:00', '화 10:00 - 19:00', '수 10:00 - 19:00', '목 10:00 - 19:00', '금 10:00 - 19:00', '토 10:00 - 18:00', '일 정기휴무 (매주 일요일)']"
파이토카페 스타시티점,1,"카페,디저트",서울 광진구 능동로 110,070-4900-3825,0,"https://map.naver.com/p/search/%ED%99%94%EC%96%91%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1309385791?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
블루포트 건국대학교해봉부동산학과점,1,"카페,디저트",서울 광진구 능동로 120,,0,"https://map.naver.com/p/search/%ED%99%94%EC%96%91%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1714934627?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
GAMME,1,카페,서울 광진구 동일로22길 117-9,02-499-3037,0,"https://map.naver.com/p/search/%ED%99%94%EC%96%91%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1978425287?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
