,review_id,created_at,user_id,restaurant_id,content,updated_at
274328,276744,23.4.1.토,10302,1641,전체적으로 메뉴들이 다 너무 맛있고 사장님도 친절하시고 좋아요!!  카페 분위기도 아기자기 아늑해서 편안하고  좋아요! 과일산도 맛집인데 배달도 되서  한번쯤 드셔보시는 거 추천,
274329,276745,22.11.14.월,180,1641,몇달전에 사장님이 바뀌셨는데 맛도 똑같고 메뉴는 더 많아졌어요 후르츠산도 맛나요,
274330,276746,22.12.23.금,93082,1641,매장은 작으나 주로 테이크아웃 해가시는 것 같고 친절하시고 인테리어 아기자기하니 귀엽습니다! 디저트 맛있어요 :),
274331,276747,23.2.9.목,8847,1641,커피도 디저트도 너무 맛있고 사장님도 친절하셔서 자주 갑니다!  인테리어도 너무 예뻐서 매번 가도 만족스러워요!^^  군자동 카페 추천합니다!,
274332,276748,23.6.17.토,51775,1641,좋아요,
274333,276749,22.11.5.토,34807,1641,케이크 추천 메뉴 먹어보았습니다! 음료랑 같이 즐기면 훨씬 맛이 좋을거 같아요!>_< 잘 먹겠습니다!,
274334,276750,23.2.9.목,93083,1641,새로 리모델링해서 분위기도 좋아지고 여러가지 디져트랑 음료 종류가 많아서 좋아요~^^ 단골될꺼같아요ㅋㅋ 특히 웃으면서 반겨주시는 사장님 짱!!,
274335,276751,22.12.8.목,2006,1641,제최애 후르츠산도 딸아이의 최애 오란다 자꾸 생각나는 맛   커피는 라떼만 먹는데 원두가 우유랑 조합이 좋아요. 저가 커피매장에서는 맛볼수 없는 고급진 맛입니다~,
274336,276752,23.2.24.금,32348,1641,,
274337,276753,23.2.22.수,36717,1641,,
274338,276754,22.12.8.목,3563,1641,골목길 사이에 분위기있는 카페입니다 커피도 좋고 케이크도 좋으니 한번씩 올거같습니다!!,
274339,276755,23.1.12.목,31081,1641,,
274340,276756,22.3.25.금,180,1641,배민으로 주문하려다가 가까워서 직접가서 사왔어요~ 어제 밤부터 너무 땡겼는데 사온 보람이 있어요. 후르츠산도 너무 맛있네요! 딸기 생크림 크로와상도 먹어보고 싶어요.  잠시 품절이라고 해서 다음주에 가서 꼭 사먹어보려구요. 사장님도 너무 친절 하세요!,
274341,276757,22.7.9.토,180,1641,후르츠산도 중독돼서 요즘 일주일에 두번가요.. 오늘은 초콜릿머핀 도오전!!! 🧁사장님 계속 장사해주세요.,
274342,276758,22.3.4.금,32339,1641,카카오 카페모카! 달달한거 좋아하시는 분은 꼭 드셔보세요~,
274343,276759,22.4.11.월,180,1641,맛있어요,
274344,276760,21.12.15.수,32339,1641,커피도 맛있지만 매장에서 갓구운 마들렌도 정말 맛있어요,
274345,276761,22.2.2.수,39285,1641,배달만하다 방문해봤어요~,
274346,276762,22.3.2.수,18221,1641,맛있어요,
274347,276763,21.9.15.수,32669,1641,산도는 여기가 제일 맛있는거 같아요~ 다른 빵 종류도 너무 맛있어요~,
274348,276764,21.11.1.월,31087,1641,아메리카노 맛있어요!,
275768,278184,3.17.일,22262,1646,매머드커피 신메뉴 커스터드 푸딩라떼 핫하길래 마셔봤는데 생각보다 안 달구 그냥 푸딩 먹는 맛~ 샷 추가해도 맛도리였을 듯 푸딩하나 통으로 들어...,
275769,278185,3.23.토,11616,1646,커스터드푸딩라떼 궁금해서 먹어봤어요 디카페인 샷 추가 했구요 푸딩은 과일푸딩질감의 가볍게탱글한맛 일반빨대로도 빨릴정도의 질감 커스터드라떼...,
275770,278186,2.11.일,30622,1646,"가격대비 좋고 커피맛도 괜찮아아요. 콜드브루 음료들은 너무 콜드브루가 적게들어가서 심하게 연해요. 이것만 개선되면 좋을 것 같아요.. 그리고 옵션메뉴에 얼음적게, 미지근 선택이 없어요. 콜드브루도 따뜻한 메뉴로 있음 좋을듯 싶습니다.",
275771,278187,3.16.토,34332,1646,푸딩음료..맛있긴한데 물려요..!,
275772,278188,3.24.일,30622,1646,항상 가는곳입니다.,
275773,278189,1.28.일,16270,1646,남친이 여기 커피 싸고 괜찮다해서 먹어봤는데 깔끔하고 약간 산미있고 가성비 좋은듯 토피넛라떼 스티커 귀여움 ㅋㅋ,
275774,278190,3.9.토,30622,1646,항상 가는곳 친절하세요.,
275775,278191,2.7.수,30622,1646,가성비좋고 친절하고ㅈ맛도촣아요.,
275776,278192,2.16.금,93304,1646,자꾸 찾게되는 동네 카페 사장님 너무 친절하세요,
275777,278193,1.9.화,35094,1646,테이크아웃해서 먹기좋아요 자주 이용해요,
275778,278194,4.6.토,21646,1646,,
275779,278195,2.18.일,32539,1646,친절,
275780,278196,23.12.1.금,31133,1646,라떼. 잘마셨습니다.,
275781,278197,3.15.금,16458,1646,좋아요,
275782,278198,23.11.15.수,31509,1646,테이크아웃 전문점이라 빠르게 음료제조해줘서 좋아요,
275783,278199,2.4.일,14572,1646,좋아요,
275784,278200,23.11.16.목,22101,1646,커피도 맛있고 직원분도 친절해요~,
275785,278201,23.11.26.일,32539,1646,친절,
275786,278202,23.11.29.수,31417,1646,ㅇㅈ,
275787,278203,23.11.27.월,2069,1646,굿,
275788,278204,2.5.월,34304,1646,굿,
275789,278205,23.11.6.월,35033,1646,가성비 굳,
275790,278206,23.11.8.수,35033,1646,굿!,
275791,278207,22.11.14.월,35033,1646,가성비 굿!,
275792,278208,3.30.토,30622,1646,자주 가는곳입니다. 친절들하심,
275793,278209,3.4.월,32985,1646,좋아여,
275794,278210,2.25.일,14572,1646,좋아요,
275795,278211,2.16.금,14576,1646,좋아요~^^♡,
275796,278212,2.16.금,14572,1646,좋아요,
275797,278213,2.14.수,13965,1646,매머드 커피는 고소하고 맛있어요^^,
275798,278214,2.2.금,30622,1646,좌석은 없지만 저렴하고 다들 친절하시고 좋네요.,
275799,278215,2.4.일,14576,1646,좋아요~^^♡,
275800,278216,2.3.토,75724,1646,저렴한 가격에 커피 잘 마셨어요,
275801,278217,2.1.목,21845,1646,,
275802,278218,1.29.월,31079,1646,.,
275803,278219,23.12.6.수,88065,1646,자주 가요,
275804,278220,23.12.23.토,35591,1646,커피향이 진해요,
275805,278221,23.11.19.일,21817,1646,좋아요,
275806,278222,23.11.23.목,21845,1646,,
275807,278223,23.11.8.수,31442,1646,굿,
277141,279557,1.26.금,93569,1649,직원분이 참 친절하시네요~^^* 항상 믿고 먹는 빙수 맛집입니다~지인 덕분에 알게 됐는데 이젠 빙수는 빙 츄르만 먹고 있어요 호홍~^0^ 갈 때마다 환영...,
277142,279558,23.11.16.목,30831,1649,커피랑 치즈케이크 둘다 맛있어요.,
277143,279559,3.7.목,32053,1649,굿,
277144,279560,23.10.31.화,37092,1649,커피맛있어요^^,
277145,279561,23.7.9.일,49503,1649,매장이 엄청 좁긴한데 (2인석 3테이블) 시원해요 같이 나오는 메론 우유가 맛있네용 ㅎㅎ,
277146,279562,23.8.30.수,51703,1649,빙수가 맛있어요  빙수는 항상 빙츄르에서 시켜먹어요,
277147,279563,23.8.18.금,27234,1649,,
277148,279564,23.1.4.수,23,1649,여름에 보양식을 먹으며 이열치열하는 것만큼이나 겨울의 빙수 한 그릇도 참 좋았다.  사실.. 날씨와 관계없이 언제 먹어도 행복하지 않을까? 달달한 디저트를 먹고나니 입가에 미소가 떠나지 않는다.,
277149,279565,23.5.7.일,93570,1649,빙수도 차도 너무 맛있었습니다~ 또 방문할게용:):),
277150,279566,23.9.4.월,93571,1649,찐 빙수 맛집!!!!!,
277151,279567,23.2.23.목,93572,1649,저번엔 없던 밤빙수가 생겼더라구요 신메뉴는 먹어봐줘야죠 진짜 맛있어요.....처음 먹어보는데 와..... 다들 밤빙수드세요 2번먹어 3번먹어,
277152,279568,23.4.1.토,22470,1649,생딸기눈꽃빙수 딸기가 달고 맛있어요 충분히 달아서 연유는 많이 안 뿌려도 괜찮을 것 같아요! 딸기 좋아하시는 분이라면 무조건 맛있을 맛입니다,
277153,279569,23.3.5.일,93573,1649,생 딸기 와플 너무 맛있었어요 딸기도 너무 싱싱하고요 그리고 오레오 치즈케익을 먹었는데 정말 비주얼도 예쁘고 맛도 좋더라구요 다음에 또 갈게요,
277154,279570,23.3.5.일,84101,1649,맛있어요. 딸기빙수도 맛있고 커피양도 많고 좋아요,
277155,279571,23.7.3.월,4194,1649,좋아요,
277156,279572,23.8.1.화,32053,1649,굿,
277157,279573,23.4.2.일,33464,1649,너무너무 맛있습니다!,
277158,279574,23.1.5.목,4001,1649,맛있는 딸기빙수 우유얼음 자체도 맛있음 여름에 줄 서서 먹을 느낌!,
277159,279575,23.2.23.목,6125,1649,지나가는 길 우연히 들렸는데 커피가 너무 맛있어요! 직원 분도 친절하시고 주차권도 편하더라구요~ 다음엔 빙수 먹으러 또 와야겠어요❤️,
277160,279576,23.7.17.월,32539,1649,친절,
277161,279577,23.8.22.화,10787,1649,맛은그냥그래요~,
277162,279578,23.5.15.월,93574,1649,좋아요,
277163,279579,23.1.3.화,33840,1649,포장/배달을 주로 하는 빙수집!! 얼음이 디게 신기해요 잘 안 녹고 연유 부으면 또르르 말리는게 마치 구슬아이스크림 나노파티클 버전같았어요 매장에는 자리가 있긴 한데 꽤나 좁아요~~ 맛있었습니다! 이제보니 사진을 안찍었네요ㅠㅠ,
277164,279580,23.1.6.금,8551,1649,주차가능한 건대카페로 좋아요 빙수도 맛있었어요,
277165,279581,23.1.9.월,7670,1649,포장이랑 배달도 가능한 곳이고  과일쥬스도 판매하고 있더라구요!,
277166,279582,23.2.25.토,5127,1649,양도많고 넘 맛있어요,
277167,279583,23.5.20.토,93575,1649,좋아요.,
277168,279584,23.3.5.일,93576,1649,아기가 수박수박 노래를 불러서 수박빙수를 먹으러 갔슴다. 아이가 아주아주 만족해서 저도 만족쓰!!! 겨울에 맛있는 수박을 먹은 기분 좋은 날^^,
277169,279585,22.12.3.토,33211,1649,빙수도 맛있고 다른 메뉴도 다 맛있어요,
277170,279586,23.3.19.일,5127,1649,JMT 짱맛요,
277171,279587,23.1.1.일,44641,1649,,
277172,279588,22.9.15.목,93569,1649,역시 믿고 묵는 빙츄르! 마치 고양이가 츄르에 끌리는 것 마냥 빙츄르에 이끌려서 오게되네요^0^ 빙수 맛집인데 음료도 아주 JMT입니닷^^ 다들 1일 1빙츄르하세요~~,
277173,279589,22.9.15.목,93572,1649,직원도 친절하고 매장도 깨끗해서 너무 좋아요 그리고 음료양이 진짜 많아요!! 딸기라떼먹는데 배불렀어요ㅋㅋㅋㅋ 담에는 빙수도 먹으러올께요!!,
277174,279590,23.1.26.목,32053,1649,굿,
277175,279591,22.11.19.토,46711,1649,빙수가 맛있어요,
277176,279592,23.7.8.토,74799,1649,맛나요,
277177,279593,22.8.16.화,33936,1649,아무래도 빙수집이라 음료종류가 적어서 아쉬워요 ㅠㅠ,
277178,279594,22.7.9.토,93577,1649,눈꽃빙수 너무 맛있습니다❤️,
277179,279595,22.11.2.수,14210,1649,굿,
277180,279596,22.11.4.금,69253,1649,커피맛집,
277181,279597,22.11.2.수,36445,1649,맛있어요,
277182,279598,22.11.2.수,14226,1649,맛잇어용,
277183,279599,22.9.29.목,1810,1649,맛이있어요,
277184,279600,22.11.2.수,36446,1649,맛이,
277185,279601,22.5.13.금,31090,1649,,
277186,279602,22.8.4.목,34278,1649,"딸빙 원탑,,",
277187,279603,22.3.13.일,93578,1649,딸기빙수 너무 맛있고...무엇보다ㅠ완전 친잘하시고...훈훈....ㅎ.ㅎ 서비스로 딸기토핑을 더주셨어요 빙수먹을때 항상 딸기부족하다생각했는데 빙츄르는 전혀 안부족하고 감탄하면서 먹었어용 ㅋㅋㅋ♡♡,
277188,279604,22.5.6.금,23343,1649,맛있어요 조아요,
277189,279605,22.3.4.금,33917,1649,,
277190,279606,22.3.17.목,74390,1649,"징짜 맛있어요,, 또 갈거임",
277191,279607,22.8.27.토,33907,1649,굿,
277192,279608,22.2.18.금,93579,1649,좋아요,
277193,279609,22.2.16.수,36203,1649,가게가 좀 추워요,
277194,279610,22.2.26.토,93580,1649,맛있어요,
279354,281770,3.19.화,6229,1657,쑥크림베이글과 아메리카노 시켰어요~ 유기농 밀가 루로 직접 만들어서 그런지 확실히 소화가 잘 되는 느 낌이에요~ 베이글이 쫀득하고 쑥향이 너무 좋...,
279355,281771,3.19.화,93996,1657,지인분 생일인데 큰 케익은 일회성으로 먹기 너무 많아 미니로 주문했어요. 크기도 한번 먹기 적당하고 예뻐서 기념일 축하하기에 정말 충분했어요. 크림도 느끼하지 않고 딸기 낭낭히 들어서 잘 먹었습니댜 ,
279356,281772,2.21.수,93997,1657,베이글 한꺼번에 많이 사와서 반씩 잘라서 바로먹꺼나 하루지나면 냉동실 보관했다가 먹어요~~ 유기농밀가루를 쓰셔서그런지 속이편안한 베이글이에요 바빠서 자주못가지만 갈때마다 종류별로 긁어와요 러스크 버터향에 감동감동,
279357,281773,3.23.토,93998,1657,조용하게 먹기 좋아요. 전부 맛있지만 특히 대파크림치즈 프레첼 베이글이 맛있어요,
279358,281774,3.27.수,93999,1657,집근처라 저녁으로 주문하러 왔습니다 통밀로 변경 가능해서 좋아용 사장님도 친절해요,
279359,281775,3.27.수,94000,1657,베이글 종류가 많고 빵이나 할리피뇨 여부 등  고를 수 있는 선택지가 있어서 좋아요🫶🫶  디저트 종류도 많아서 추천! 맛있게 먹겠습니다,
279360,281776,2.19.월,94001,1657,사장님이 친절하세요! 베이글도 맛있습니다!,
279361,281777,23.12.22.금,94002,1657,"크리스마스 기념으로 부담스럽지 않게 적당한 케익을 찾고 있었는데, 느끼하지 않으면서 달달하고, 딸기 생크림케이크 너무 맛있네요. 느끼한 케이크 별로 안 좋아하는 부모님도 너무 맛있게 드셔서 다음에 여기서 또 주문해야겠어요~!",
279362,281778,23.11.17.금,73437,1657,샌드위치 먹었는데 일단 기본이 되는 베이글 진짜 너무 맛있어요... 여태 맛있는 베이글을 먹어본 적이 없었는데 회사 근처에 베이글 맛집이 생겨서 너무나 좋습니다ㅠ 아메리카노 가격도 착한데 산미 없이 탄맛없이 정말 고소하고 향긋했구요. 무엇보다 사장님께서 맛잘알이신 것 같습니다. 다음엔 베이글에 크림치즈만 간단히 얹어서 먹어보고 싶어요~~,
279363,281779,1.29.월,26418,1657,베이글 종류가 많아서 좋아요~~ 소금버터 베이글은 오리지널보다 부드러운 맛이네요!! 커피도 진하고 맛있습니다!,
279364,281780,23.8.29.화,91909,1657,"비오는 날에 방문했는데, 창밖 구경하며 베이글에 커피 한잔 하니 천국이 따로 없네요❤️ 베이글은 겉바속쫀이에요! 결대로 촥 찢어지고 버터로 촉촉하면서 쫀득해요🫶 커피랑 궁합도 좋습니다~~ 가격도 합리적이니 또 올 것 같아요 :)",
279365,281781,23.10.9.월,79602,1657,진짜진짜 너무 맛있어요 베이글 원탑임...,
279366,281782,23.11.10.금,94003,1657,평소에 휘낭시에 좋아해서 빼낭시에 예약하구 갔는데 너뮤 맛있어요!!! 4개짜리는 선물용으로 사구 3개는 집에서 먹으려규요ㅎ.ㅎ 사장님 번창하세요!!!,
279367,281783,23.9.20.수,93996,1657,새로 나온 치킨텐더 샌드위치 너무 맛있어요.. 잠봉도 프레첼 베이글로 커스텀했는데 정말 찰떡! 덕분에 건강하고 가벼운 한끼 잘 하고 갑니당 감사해요 🩵,
279368,281784,23.6.26.월,10310,1657,오픈한지 2주정도 되셨다고 했는데 베이글이 너무 맛있어요! 간식용으로 먹는거라 다양하게 못먹어봐서 아쉽네요 ㅠㅠ   대파베이컨크림치즈 스프레드 너무 맛있어요~ 아침대용으로도 좋을 것 같아 자주 애용할께요~,
279369,281785,23.8.19.토,72991,1657,"베이글 너무 좋아해서 군자 들렀다가 우연히 찾았는데요, 베이글이 너무 맛있어요 ㅠㅠㅠ 포비 베이글보다도요. 쫄깃 고소하고 너무 맛있어요.. 특히 소금버터베이글, 대파크림치즈 계속 생각나는 맛..! 집에 포장해온 것은 프라이팬에 구워 먹었는데 괜찮네요! 멀리 사는지라 택배 가능한지 여쭤보니 해주신다하셔서 감격 .. 자주 주문할 것 같아요! 매장에서 마신 커피와 청귤차도 무지 맛있었습니다!!",
279370,281786,23.6.19.월,93997,1657,커피맛도 적당한 발란스에 뒷맛이 엄청 여운이 있는 커피네요  베이글 맛도 식감도   빵순이라 마구 사왔어요 동네에 맛집 찾아다니는거  치폴레 스프레드 대파베이컨 스프레드 진짜 맛있어요 매일당일생산으로 오늘도 세개남기고 쏠드아웃전에 다 데리고 왔네요,
279371,281787,23.11.24.금,10335,1657,즐겨찾는 곳인데 베이글이 최고입니다 ,
279372,281788,23.12.24.일,93306,1657,최고의 딸기 케이크 ,
279373,281789,23.8.5.토,28399,1657,새로나온 프레첼 맛있어요^^ 메뉴에 없는 치폴레 크림치즈 정말 맛있는데. 제조해달라 해서 주문 했습니다!! 강추요! 의외로 커피도 맛있어요^^,
279374,281790,23.10.2.월,93996,1657,베이글 다 너무 맛있어요 🥹 잠봉에 소금버터로 바꿔봤는데 버터 느끼한 맛과 소금이 탁 씹히는 맛이 찰떡입니다ㅠㅠ 치킨텐더 샌드위치도 든든한 한끼로 제격입니다 🩵🩵,
279375,281791,23.9.20.수,493,1657,너무 맛있어요 ㅠㅠ 매장에서는 처음 먹었는데 동네분들 들렀다 가시는 편안한 분위기가 넘 좋았어요. 매장에서는 샌드위치에 베이글 변경이 더 다양하게 가능해서 커스텀할 수 있는게 또 너무 행복했습니당...🥹 커피도 너무 마싯서요 ♥️ 번창하세요 사댱님,
279376,281792,23.8.9.수,30624,1657,베이글 맛집...🧡 베이글도 맛있고 스프레드 종류도 다양해서 좋아요 사장님도 짱친절!!,
279377,281793,23.11.8.수,3452,1657,커피도 맛있고 베이글도 맛있습니다~흑임자 휘낭시에도 강추!,
279378,281794,23.8.19.토,94004,1657,베이글 진짜 좋아하는데 직접만드신 스프레드 같이파시는것도 너무 좋아요 청귤에이드 새로나왔던데 맨날먹고싶어요 너무맛있어 ㅠㅠㅠㅠㅠ제픽은 소금버터베이글에 치뽈레스프레드🤤,
279379,281795,23.9.1.금,34204,1657,여기 지나가다 동네에 베이글집 생겨서 베이글 먹어봤는데 스프레드 발라먹으니까 어어어엄청 꿀맛이예요. 베이글이 엄청 쫀득해서 그냥 먹기도 좋은데 스프레드 찍어먹으니까 존맛!!! 블루베리랑 치폴레 스프레드랑 같이 먹어봤는데  진리는 블루베리인 줄 알았지만 치폴레 은근 중독성 있어요. 매콤한데 맛있어요 ㅋㅋㅋㅋㅋ 화장실은 바로 옆 주민센터로 가야하는데 오히려 깨끗해서 좋음 ㅋㅋㅋㅋㅋㅋ 군자동에 커피집만 많지 샌드위치 베이글가게 없어서 섭섭하던 찰라에 소소한 베이글집 생겨서 행복합니다,
279380,281796,23.8.15.화,31438,1657,베이글 꼭 데워먹어야 함!! 소금버터 베이글 맛있음 그리고 아메리카노 맛집 엄청 찐하다 ,
279381,281797,23.8.21.월,94005,1657,집근처에 새로생겨서 와봤습니다. 직접만드시는 유기농 베이글이여서 그런지 고소하고 쫄깃해요~커피도 진하니 맛있습니다 :)집근처라서 자주 방문할예정입니다.다음에는 다른맛도 도전해보려구요~,
279382,281798,23.8.31.목,94006,1657,다른데서 파는 베이글보다 부드러워서 먹기좋았어요!! 크림치즈는 기한이 좀..짧아서 아쉽네용 다음에는 다른 베이글 먹어보러 또 가야겠어요:),
279383,281799,23.10.3.화,94007,1657,집근처에 이런 베이글 맛집이 있다니...! 너무 애정합니다 베이글 생각날때마다 들릴 것 같아요!,
279384,281800,23.9.8.금,94008,1657,최근 먹어본 베이글 샌드위치중에 제일 맛있어요:) 맛 뿐만아니라 건강함도 챙길수 있는 구성이예요!  진짜 강추..여기 커피도 진짜 맛잇어서 놀랐어용,
279385,281801,23.6.19.월,94009,1657,베이글 종류가 다양해서 골라먹기 좋네여 특히 소금버터베이글이랑 참깨베이글이 고소하고 맛있어요~~ 또 치폴레크림치즈랑 대파베이컨 크림치즈도 맛있어요. 오늘 갔을 때는 없는 종류가 많았는데 다음에는 못먹은것도 먹어봐야겠어여,
279386,281802,23.8.19.토,94010,1657,베이글 종류도 알차게 다양하고 특히 모카베이글에 커피 같이 먹었는데 너무너무 맛있었습니다. 통밀베이글이랑 참깨도 먹어봤는데 확실히 유기농 밀이라 그런지 고소하고 소화도 더 잘되는거 같아요! 담에 또 가겠습니다~~,
279387,281803,23.6.22.목,94011,1657,"새로생겨서 들어와봤는데, 베이글이랑 크림치즈도 직접 만드셔서 그런지 너무 맛있고, 에그타르트도 진짜 너무 맛있어요!! 커피랑 함께 먹으면 사랑입니다❤️",
279388,281804,23.9.26.화,12191,1657,"배민에서 보고 직접 가서 샀어요. 베이글,프레즐말고 케익이나 휘낭시에도 있어요",
279389,281805,23.6.19.월,94012,1657,"지나가다 새로 생긴걸 보고 디저트 너무 좋아해서 들려봤는데, 너무 맛있어요 🥹 이 근처에 에그타르트 맛집이 없어서 헤맸는데 드디어 찾은거 같아요.. 휘낭시에도 너무 달지않고 가격도 적당하고 완전 맛있었어요  사장님 오래오래 계세요.. 에그타르트 사먹게요..",
279390,281806,23.6.12.월,31113,1657,동네에 예쁜곳이 생겨 와봤어요. 번창하시길♡.♡,
279391,281807,23.7.5.수,94013,1657,퇴근길에 포장했는데 맛있어요! ㅠㅠ 자주 갈 것 같아요,
279392,281808,23.9.8.금,94014,1657,개인적으로 베이글이 맛있어요 다른거 보지말고 베이글 드세요,
279393,281809,23.6.11.일,94015,1657,시험삼아 블루베리베이글 도전했는데… 너무 맛있어서…질러버렸습니다ㅎㅎㅎㅎㅎㅎㅎㅎㅎ,
279394,281810,23.6.29.목,30656,1657,베이글전문점답게 베이글 + 스프레드 조합 경우의 수가 많아용 군자동 도서관갈때 들르기 좋아용 대파베이컨크림치즈 미침..,
279395,281811,23.6.11.일,32736,1657,동네에 베이글 맛집이 생겨서 너무 좋아요 커피도 바로 내려주시고 맛있어요 베이글 좋아하는 딸이 마음에 들었대요 ㅋㅋ,
279396,281812,23.6.29.목,28399,1657,베이글 맛있어요^^ 쫄깃쫄깃!!!,
279397,281813,23.6.11.일,35807,1657,좋아여. 주인장엉니도친절하시고. 베이글.커피 맛있어여.,
279398,281814,23.6.13.화,94002,1657,에그타르트가 너무 부드럽고 맛있어요~ 감자치즈베이글도 너무 맛있네요.  자주 올 것 같아요!,
279399,281815,23.6.11.일,31846,1657,감자베이글 맛나네요~ 커피도 제가 좋아하는 맛이네요,
279400,281816,23.6.22.목,94016,1657,베이글 맛있어요 종류도 많고 다른디저트도 맛있어 보이네요 커피도 굿뜨굿뜨~!,
279401,281817,23.6.13.화,13305,1657,"베이글 전문점, 친절하시고 , 커피리드뚜껑까지 친환경 제품 사용하세요 에그타르트도 맛있네요 :)",
279402,281818,23.6.15.목,94017,1657,베이글 맛있고 종류도 많아서 좋아요~!  대파베이컨크림치즈도 역시 베스트 대박나세요✨,
279403,281819,23.6.20.화,84660,1657,베이글 넘 맛있어요~~! 사장님도 친절하세용 ㅎㅎ 다음에 또 오겠습니당,
279404,281820,1.15.월,16282,1658,Great,
279405,281821,23.8.18.금,31995,1658,친절하고 빨리 나와 좋아요~,
279406,281822,23.8.19.토,32153,1658,좋아요,
279407,281823,23.4.17.월,31079,1658,.,
279408,281824,22.10.15.토,9946,1658,"조명, 습도, 온도 완벽해요. 음악까지 평화로운 분위기의 카페 좋아하는데 정말 평화로워요 사장님...이런식이시면... 세계평화 밖에 못해요  아이유 팬이 아닌데도 아이유에 대한 호감이 생기게 하는 분위기입니다~그렇다고 너무 과하지도 않고! 카페 운영 자체도 10점만점에 5000점인데 인테리어와 노래까지 더해져서 내가 커피 한 잔에 이런 부가가치를 누려도 되는건가 싶고 정말이지..오예~입니다ㅋㅋ",
279409,281825,23.1.8.일,13386,1658,음료가 맛있고 집중하기 좋아요,
279410,281826,23.3.23.목,5075,1658,좋아요,
279411,281827,23.7.28.금,30642,1658,굿,
279412,281828,22.10.29.토,40541,1658,아담한 카페예요. 오늘의 케이크메뉴가 있어서 할인해줘요.,
279413,281829,22.12.14.수,27887,1658,맛있어요,
279414,281830,22.4.3.일,57491,1658,"커피랑 케이크 존맛탱이라 자주 오는데 카페 구석구석이 아이유로 꾸며져있어서 유애나로서 아주 좋아요ㅋ 고구마라떼랑 청포도에이드, 망고스무디 추천합니당",
279415,281831,23.3.27.월,31655,1658,친절해요,
279416,281832,22.9.20.화,18340,1658,굿,
279417,281833,22.6.4.토,94018,1658,,
279418,281834,22.2.26.토,82698,1658,사무실이랑 가까워서 자주 이용하는데 아이유를 사랑하는 사람으로서 방문할때마다 너무나도 행복 합니다 :),
279419,281835,22.3.4.금,32010,1658,윗층 넓은편. 사장님 아이유팬이신듯 다 구경했음 넘 귀여움,
279420,281836,22.2.6.일,94019,1658,,
279421,281837,22.3.12.토,94020,1658,좋아요 맛있어요,
279422,281838,22.1.11.화,5347,1658,테이크아웃은 2500원..,
279423,281839,22.5.30.월,16171,1658,굿,
279424,281840,22.1.15.토,18881,1658,좋아요,
279425,281841,21.11.30.화,30667,1658,굿,
279426,281842,21.3.11.목,94021,1658,"케잌이 맛있어서 자주가는 곳인데, 오늘은 새로나온 라즈베리 케잌으로 주문했어요 상큼하니 맛있어요~ 세종대 쪽문 바로옆 깔끔하고 조용해서 공부하...",
279427,281843,21.9.23.목,5192,1658,친절해용,
279428,281844,21.7.1.목,35052,1658,바닐라라떼는 생각보단 별로... 카페는 조용해서 좋아요,
279429,281845,21.6.30.수,33955,1658,깨끗하고 자리많고 좋아요,
279430,281846,21.2.25.목,57491,1658,산뜻하고 따뜻한 분위기 커피나무카페 커피도 아주 맛나네요~~^^,
279431,281847,21.9.1.수,40457,1658,굿,
279432,281848,20.11.18.수,81544,1658,사장님이 정말 친절하시고 소독이나 위생부분에서 철저하시네요. 정말 좋습니다.,
279433,281849,20.6.13.토,35468,1658,커피맛에 탄맛이 좀 많이 나서 물을 타먹었어요ㅠㅠ 케이크는 맛있었은데 커피가 아쉬웠습니다ㅜ,
279434,281850,20.5.16.토,35709,1658,세종대 근처라 자주와요 케이크 너무 맛잇...,
279435,281851,20.8.21.금,12497,1658,조용하니 좋아요. 햄치즈샌드위치 맛있어요 :),
279436,281852,20.6.16.화,30667,1658,폴바셋 라떼와 비슷한 맛이에요,
279437,281853,20.7.30.목,94022,1658,좋아요,
279438,281854,20.6.6.토,2155,1658,인테리어도 좋고 깨끗하고 학교앞이라 좋아요,
279439,281855,20.5.21.목,32214,1658,조용하고 좋아요,
279440,281856,20.4.29.수,30804,1658,조용하고 넓어요 케이크가 엄청 커서 놀랬어요,
279441,281857,20.1.13.월,30811,1658,"#광진구 #세종대학교 #어린이대공원 #카페 2층에 좌 석도 많고, 공부나 팀플하기에도 좋고 커피도 맛있어 요! 케이크도 맛있는 집 디카페인도 있어서 ...",
279442,281858,20.6.10.수,36848,1658,저렴하게..,
279443,281859,20.4.29.수,9752,1658,헤헤,
280391,282807,4.4.목,11808,1661,친구 생일케잌을 미리 주문하고 픽업했는데 요청드린 대로 너무 예쁘게 알잘딱깔쎈으로 만들어주셨어요 덕분에 친구에게 예뿐 선물할 수 있어서 너무 ...,
280392,282808,2.7.수,658,1661,원하던 디자인으로 깔끔하고 더 이쁘게 잘 만들어주셔서 넘넘 만족 타 매장보다 가격도 넘 괜찮구 디자인도 넘 만족스러워서 자주 이용할 것 같아용🫶 샤쟝님 금손금손 인정이용 께이꾸 넘 기여워용ㅠㅠ🩷,
280393,282809,3.15.금,94149,1661,"도안대로 너무 예쁘게 잘 나왔어요!! 매장도 깔끔하고 예쁘고, 사장님도 너무 친절하십니다ㅎㅎ 생각 이상으로 더 예쁘게 나와서 먹기 아쉬울것 같아요ㅠㅠㅠ 감사합니다!!!",
280394,282810,3.14.목,94150,1661,사장님 너무 친절하시고 디자인 주문한대로 너무 이쁘게 해주셨어요ㅠㅠ두번째 이용인데 계속 할 것 같아용❤️,
